SimulationV03.py[57015629.92, [7488, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7595, 7606, 7621, 7623, 7625, 7625, 7628, 7628, 7630, 7630, 7630, 7630, 7631, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632], [12, 8, 8, 22, 4, 47, 173, 9999, 9999, 9999, 9999, 9999, 9999], [9125750.0, 3415350.0, 465688.89, 6098618.92, 37910222.11]]
[57565328.49, [7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7607, 7614, 7622, 7628, 7628, 7629, 7630, 7630, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632], [12, 8, 8, 22, 4, 47, 173, 9999, 9999, 9999, 9999, 9999, 9999], [9125750.0, 3415350.0, 465569.87, 6084675.65, 38473982.97]]
[57689020.47, [7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7600, 7613, 7615, 7617, 7618, 7620, 7620, 7622, 7622, 7630, 7630, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632], [12, 8, 8, 22, 4, 47, 173, 9999, 9999, 9999, 9999, 9999, 9999], [9125750.0, 3415350.0, 465676.82, 6092019.09, 38590224.56]]
[57716969.34, [7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7583, 7592, 7601, 7602, 7606, 7607, 7608, 7621, 7629, 7630, 7630, 7631, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632], [12, 8, 8, 22, 4, 47, 173, 9999, 9999, 9999, 9999, 9999, 9999], [9125750.0, 3415350.0, 465529.83, 6088450.01, 38621889.5]]
[57745581.18, [7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7586, 7593, 7596, 7612, 7612, 7615, 7621, 7625, 7627, 7628, 7630, 7630, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632], [12, 8, 8, 22, 4, 47, 173, 9999, 9999, 9999, 9999, 9999, 9999], [9125750.0, 3415350.0, 465586.51, 6090678.22, 38648216.45]]
[57788443.21, [7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7605, 7608, 7612, 7618, 7619, 7620, 7624, 7624, 7626, 7626, 7627, 7630, 7630, 7630, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632], [12, 8, 8, 22, 4, 47, 173, 9999, 9999, 9999, 9999, 9999, 9999], [9125750.0, 3415350.0, 465657.63, 6090444.57, 38691241.01]]
[57791123.88, [7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7607, 7618, 7624, 7628, 7628, 7630, 7630, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632], [12, 8, 8, 22, 4, 47, 173, 9999, 9999, 9999, 9999, 9999, 9999], [9125750.0, 3415350.0, 465703.24, 6092320.36, 38692000.29]]
[57819777.08, [7488, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7600, 7607, 7611, 7618, 7626, 7628, 7630, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632], [12, 8, 8, 22, 4, 47, 173, 9999, 9999, 9999, 9999, 9999, 9999], [9125750.0, 3415350.0, 465583.36, 6082439.94, 38730653.79]]
[57837161.36, [7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7572, 7576, 7618, 7620, 7622, 7625, 7627, 7630, 7630, 7630, 7631, 7631, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632], [12, 8, 8, 22, 4, 47, 173, 9999, 9999, 9999, 9999, 9999, 9999], [9125750.0, 3415350.0, 465594.18, 6091463.44, 38739003.74]]
[57900260.01, [7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7560, 7574, 7606, 7609, 7611, 7617, 7624, 7627, 7627, 7628, 7628, 7630, 7630, 7630, 7630, 7630, 7631, 7631, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632], [12, 8, 8, 22, 4, 47, 173, 9999, 9999, 9999, 9999, 9999, 9999], [9125750.0, 3415350.0, 465669.02, 6095743.74, 38797747.26]]
