SimulationV05.py[77183352.28, [11448, 11448, 11457, 11463, 11465, 11465, 11471, 11472, 11472], [12, 8, 8, 22, 1, 24, 140, 9999, 9999, 9999, 9999, 9999, 9999], [11077500.0, 2645727.0, 698642.88, 9182863.55, 53578618.85]]
[77787748.25, [11440, 11448, 11454, 11464, 11470, 11470, 11472, 11472, 11472], [12, 8, 8, 22, 1, 24, 140, 9999, 9999, 9999, 9999, 9999, 9999], [11077500.0, 2645727.0, 698834.13, 9182942.25, 54182744.87]]
[78582455.78, [11444, 11448, 11448, 11452, 11460, 11472, 11472, 11472, 11472], [12, 8, 8, 22, 1, 24, 141, 9999, 9999, 9999, 9999, 9999, 9999], [11156625.0, 2645727.0, 698497.85, 9180995.77, 54900610.16]]
[79860656.03, [11420, 11432, 11448, 11448, 11448, 11448, 11448, 11467, 11467], [12, 8, 8, 22, 1, 27, 143, 9999, 9999, 9999, 9999, 9999, 9999], [11314875.0, 2656113.0, 698200.52, 9171023.52, 56020443.99]]
[79951420.31, [11376, 11435, 11448, 11448, 11454, 11456, 11466, 11472, 11472], [12, 8, 8, 22, 1, 31, 140, 9999, 9999, 9999, 9999, 9999, 9999], [11077500.0, 2669961.0, 698387.32, 9171114.06, 56334457.93]]
[80013318.39, [11448, 11448, 11448, 11463, 11470, 11472, 11472, 11472, 11472], [12, 8, 8, 22, 4, 24, 143, 9999, 9999, 9999, 9999, 9999, 9999], [11314875.0, 3335724.0, 698595.04, 9183224.45, 55480899.91]]
[80309779.04, [11432, 11448, 11448, 11448, 11448, 11448, 11449, 11462, 11466], [12, 8, 8, 22, 1, 24, 141, 9999, 9999, 9999, 9999, 9999, 9999], [11156625.0, 2645727.0, 698338.84, 9173041.46, 56636046.74]]
[80598185.76, [11448, 11448, 11448, 11448, 11448, 11448, 11457, 11466, 11472], [12, 8, 8, 22, 4, 27, 143, 9999, 9999, 9999, 9999, 9999, 9999], [11314875.0, 3346110.0, 698402.25, 9176051.15, 56062747.37]]
[80718795.21, [11433, 11448, 11448, 11448, 11448, 11452, 11452, 11466, 11470], [12, 8, 8, 22, 1, 19, 135, 9999, 9999, 9999, 9999, 9999, 9999], [10681875.0, 2628417.0, 698548.96, 9174429.23, 57535525.03]]
[80889469.91, [11447, 11448, 11448, 11448, 11450, 11470, 11472, 11472, 11472], [12, 8, 8, 22, 4, 24, 140, 9999, 9999, 9999, 9999, 9999, 9999], [11077500.0, 3335724.0, 698506.16, 9179871.2, 56597868.55]]
[81224335.53, [11376, 11427, 11448, 11460, 11460, 11468, 11472, 11472, 11472], [12, 8, 8, 22, 1, 24, 140, 9999, 9999, 9999, 9999, 9999, 9999], [11077500.0, 2645727.0, 698407.11, 9173565.44, 57629135.99]]
[81494382.83, [11432, 11447, 11448, 11448, 11448, 11457, 11467, 11471, 11472], [12, 8, 8, 22, 1, 24, 135, 9999, 9999, 9999, 9999, 9999, 9999], [10681875.0, 2645727.0, 698674.11, 9176626.16, 58291480.56]]
[81601855.93, [11421, 11445, 11448, 11448, 11448, 11468, 11468, 11470, 11471], [12, 8, 8, 22, 10, 24, 150, 9999, 9999, 9999, 9999, 9999, 9999], [11868750.0, 4715718.0, 698455.68, 9176361.96, 55142570.29]]
[81662294.97, [11448, 11448, 11448, 11448, 11448, 11461, 11472, 11472, 11472], [12, 8, 8, 22, 1, 24, 143, 9999, 9999, 9999, 9999, 9999, 9999], [11314875.0, 2645727.0, 698461.67, 9179024.49, 57824206.81]]
[81690505.97, [11439, 11446, 11448, 11448, 11448, 11448, 11448, 11456, 11458], [12, 8, 8, 22, 1, 15, 141, 9999, 9999, 9999, 9999, 9999, 9999], [11156625.0, 2614569.0, 698295.08, 9172158.76, 58048858.13]]
[81875688.52, [11376, 11439, 11448, 11448, 11459, 11464, 11472, 11472, 11472], [12, 8, 8, 22, 1, 19, 140, 9999, 9999, 9999, 9999, 9999, 9999], [11077500.0, 2628417.0, 698619.55, 9173146.42, 58298005.56]]
[82012671.83, [11376, 11441, 11443, 11448, 11454, 11455, 11463, 11472, 11472], [12, 8, 8, 22, 10, 24, 141, 9999, 9999, 9999, 9999, 9999, 9999], [11156625.0, 4715718.0, 698561.49, 9170843.28, 56270924.06]]
[82150457.66, [11439, 11447, 11454, 11460, 11462, 11464, 11468, 11472, 11472], [12, 8, 8, 22, 6, 15, 141, 9999, 9999, 9999, 9999, 9999, 9999], [11156625.0, 3764564.0, 698869.35, 9180804.36, 57349594.95]]
[82325076.7, [11448, 11448, 11448, 11448, 11448, 11448, 11449, 11451, 11472], [12, 8, 8, 22, 1, 23, 140, 9999, 9999, 9999, 9999, 9999, 9999], [11077500.0, 2642265.0, 698312.64, 9174010.29, 58732988.77]]
[82561019.12, [11376, 11421, 11448, 11448, 11448, 11448, 11448, 11472, 11472], [12, 8, 8, 22, 1, 24, 150, 9999, 9999, 9999, 9999, 9999, 9999], [11868750.0, 2645727.0, 698088.36, 9167115.18, 58181338.58]]
[82636266.19, [11445, 11448, 11448, 11448, 11448, 11464, 11465, 11472, 11472], [12, 8, 8, 22, 1, 23, 141, 9999, 9999, 9999, 9999, 9999, 9999], [11156625.0, 2642265.0, 698395.17, 9178421.65, 58960559.37]]
[82667552.2, [11433, 11437, 11448, 11448, 11448, 11466, 11471, 11472, 11472], [12, 8, 8, 22, 1, 31, 147, 9999, 9999, 9999, 9999, 9999, 9999], [11631375.0, 2669961.0, 698509.06, 9177061.76, 58490645.38]]
[82971586.37, [11431, 11432, 11440, 11448, 11448, 11448, 11448, 11454, 11464], [12, 8, 8, 22, 1, 24, 147, 9999, 9999, 9999, 9999, 9999, 9999], [11631375.0, 2645727.0, 698323.77, 9169863.71, 58826296.9]]
[83673185.05, [11376, 11448, 11448, 11448, 11460, 11462, 11467, 11472, 11472], [12, 8, 8, 22, 1, 27, 140, 9999, 9999, 9999, 9999, 9999, 9999], [11077500.0, 2656113.0, 698586.28, 9173432.53, 60067553.24]]
[84020198.69, [11444, 11448, 11452, 11456, 11460, 11463, 11467, 11470, 11472], [12, 8, 8, 22, 1, 15, 131, 9999, 9999, 9999, 9999, 9999, 9999], [10365375.0, 2614569.0, 698641.29, 9180311.22, 61161302.17]]
[84051694.41, [11376, 11435, 11442, 11448, 11448, 11456, 11460, 11472, 11472], [12, 8, 8, 22, 1, 24, 131, 9999, 9999, 9999, 9999, 9999, 9999], [10365375.0, 2645727.0, 698167.57, 9169524.97, 61172899.87]]
[84259912.91, [11376, 11376, 11445, 11448, 11448, 11448, 11459, 11462, 11468], [12, 8, 8, 22, 1, 24, 140, 9999, 9999, 9999, 9999, 9999, 9999], [11077500.0, 2645727.0, 698127.08, 9162656.53, 60675902.3]]
[84769756.82, [11441, 11448, 11468, 11470, 11472, 11472, 11472, 11472, 11472], [12, 8, 8, 22, 1, 10, 136, 9999, 9999, 9999, 9999, 9999, 9999], [10761000.0, 2597259.0, 698791.86, 9185121.35, 61527584.61]]
[84773781.03, [11376, 11398, 11448, 11459, 11463, 11463, 11465, 11472, 11472], [12, 8, 8, 22, 1, 15, 150, 9999, 9999, 9999, 9999, 9999, 9999], [11868750.0, 2614569.0, 698190.4, 9170126.9, 60422144.73]]
[84938304.57, [11394, 11448, 11448, 11448, 11448, 11462, 11462, 11470, 11472], [12, 8, 8, 22, 6, 15, 136, 9999, 9999, 9999, 9999, 9999, 9999], [10761000.0, 3764564.0, 698376.38, 9173309.32, 60541054.87]]
[84940678.55, [11376, 11421, 11448, 11448, 11453, 11467, 11468, 11468, 11470], [12, 8, 8, 22, 1, 15, 136, 9999, 9999, 9999, 9999, 9999, 9999], [10761000.0, 2614569.0, 698279.73, 9170455.93, 61696373.89]]
[84958572.4, [11376, 11448, 11448, 11448, 11448, 11448, 11459, 11459, 11470], [12, 8, 8, 22, 1, 15, 140, 9999, 9999, 9999, 9999, 9999, 9999], [11077500.0, 2614569.0, 698235.93, 9169132.87, 61399134.6]]
[85042115.22, [11376, 11416, 11437, 11448, 11448, 11469, 11472, 11472, 11472], [12, 8, 8, 22, 4, 27, 140, 9999, 9999, 9999, 9999, 9999, 9999], [11077500.0, 3346110.0, 698178.1, 9169662.26, 60750664.86]]
[86551100.17, [11405, 11443, 11448, 11448, 11448, 11448, 11458, 11458, 11466], [12, 8, 8, 22, 1, 15, 134, 9999, 9999, 9999, 9999, 9999, 9999], [10602750.0, 2614569.0, 698609.43, 9170643.37, 63464528.37]]
[86564547.5, [11376, 11426, 11448, 11448, 11457, 11458, 11461, 11470, 11472], [12, 8, 8, 22, 10, 15, 141, 9999, 9999, 9999, 9999, 9999, 9999], [11156625.0, 4684560.0, 698371.25, 9170179.32, 60854811.94]]
[86917593.34, [11376, 11448, 11448, 11448, 11468, 11468, 11470, 11471, 11472], [12, 8, 8, 22, 1, 15, 141, 9999, 9999, 9999, 9999, 9999, 9999], [11156625.0, 2614569.0, 698674.61, 9174830.71, 63272894.02]]
[87758545.57, [11406, 11414, 11435, 11442, 11448, 11462, 11469, 11472, 11472], [12, 8, 8, 22, 1, 10, 141, 9999, 9999, 9999, 9999, 9999, 9999], [11156625.0, 2597259.0, 698324.36, 9170472.13, 64135865.08]]
[88349133.52, [11376, 11436, 11448, 11448, 11448, 11448, 11448, 11453, 11467], [12, 8, 8, 22, 1, 15, 141, 9999, 9999, 9999, 9999, 9999, 9999], [11156625.0, 2614569.0, 698059.12, 9166304.43, 64713575.97]]
[89345575.54, [11376, 11412, 11412, 11448, 11448, 11448, 11466, 11467, 11472], [12, 8, 8, 22, 1, 24, 140, 9999, 9999, 9999, 9999, 9999, 9999], [11077500.0, 2645727.0, 698137.15, 9164320.82, 65759890.56]]
[89554093.51, [11398, 11446, 11447, 11448, 11448, 11457, 11467, 11470, 11470], [12, 8, 8, 22, 10, 15, 150, 9999, 9999, 9999, 9999, 9999, 9999], [11868750.0, 4684560.0, 698260.08, 9173200.7, 63129322.73]]
[90184698.07, [11404, 11448, 11448, 11449, 11456, 11463, 11470, 11472, 11472], [12, 8, 8, 22, 1, 10, 136, 9999, 9999, 9999, 9999, 9999, 9999], [10761000.0, 2597259.0, 698649.65, 9175906.19, 66951883.23]]
[90472023.46, [11407, 11440, 11442, 11445, 11448, 11448, 11448, 11448, 11461], [12, 8, 8, 22, 1, 9, 136, 9999, 9999, 9999, 9999, 9999, 9999], [10761000.0, 2593797.0, 698359.08, 9167553.49, 67251313.89]]
[90564313.87, [11421, 11442, 11448, 11448, 11454, 11458, 11463, 11463, 11463], [12, 8, 8, 22, 1, 10, 135, 9999, 9999, 9999, 9999, 9999, 9999], [10681875.0, 2597259.0, 698430.4, 9174023.54, 67412725.94]]
[93159085.28, [11436, 11436, 11440, 11448, 11454, 11454, 11456, 11463, 11468], [12, 8, 8, 22, 1, 10, 136, 9999, 9999, 9999, 9999, 9999, 9999], [10761000.0, 2597259.0, 698375.74, 9173575.19, 69928875.35]]
[93390350.78, [11439, 11443, 11443, 11443, 11448, 11448, 11460, 11461, 11472], [12, 8, 8, 22, 1, 9, 135, 9999, 9999, 9999, 9999, 9999, 9999], [10681875.0, 2593797.0, 698265.53, 9173742.84, 70242670.41]]
[93853458.78, [11376, 11420, 11424, 11444, 11445, 11446, 11463, 11466, 11466], [12, 8, 8, 22, 2, 10, 136, 9999, 9999, 9999, 9999, 9999, 9999], [10761000.0, 2827258.0, 698342.74, 9164330.19, 70402527.84]]
[94235121.69, [11416, 11443, 11443, 11443, 11448, 11448, 11472, 11472, 11472], [12, 8, 8, 22, 1, 9, 136, 9999, 9999, 9999, 9999, 9999, 9999], [10761000.0, 2593797.0, 698301.25, 9173786.59, 71008236.84]]
[94374110.14, [11376, 11406, 11423, 11448, 11448, 11448, 11448, 11448, 11448], [12, 8, 8, 22, 2, 10, 137, 9999, 9999, 9999, 9999, 9999, 9999], [10840125.0, 2827258.0, 697751.81, 9159392.99, 70849582.35]]
[95274515.37, [11376, 11389, 11403, 11448, 11448, 11458, 11459, 11461, 11472], [12, 8, 8, 22, 1, 9, 137, 9999, 9999, 9999, 9999, 9999, 9999], [10840125.0, 2593797.0, 698042.46, 9161280.27, 71981270.64]]
[95730755.61, [11380, 11422, 11424, 11436, 11447, 11458, 11467, 11472, 11472], [12, 8, 8, 22, 6, 10, 136, 9999, 9999, 9999, 9999, 9999, 9999], [10761000.0, 3747254.0, 698216.37, 9166723.99, 71357561.26]]
[95834447.42, [11376, 11391, 11406, 11421, 11425, 11448, 11448, 11463, 11472], [12, 8, 8, 22, 1, 10, 137, 9999, 9999, 9999, 9999, 9999, 9999], [10840125.0, 2597259.0, 698085.86, 9155676.22, 72543301.34]]
[95904578.78, [11376, 11430, 11436, 11448, 11448, 11448, 11448, 11448, 11472], [12, 8, 8, 22, 1, 10, 136, 9999, 9999, 9999, 9999, 9999, 9999], [10761000.0, 2597259.0, 698157.58, 9164770.59, 72683391.61]]
[96193689.17, [11376, 11391, 11436, 11448, 11448, 11448, 11448, 11462, 11463], [12, 8, 8, 22, 1, 10, 133, 9999, 9999, 9999, 9999, 9999, 9999], [10523625.0, 2597259.0, 697986.36, 9161801.83, 73213016.98]]
[96331956.44, [11388, 11396, 11448, 11448, 11448, 11460, 11472, 11472, 11472], [12, 8, 8, 22, 1, 8, 134, 9999, 9999, 9999, 9999, 9999, 9999], [10602750.0, 2590335.0, 698308.01, 9169076.37, 73271487.05]]
[96425972.72, [11403, 11416, 11436, 11443, 11448, 11461, 11472, 11472, 11472], [12, 8, 8, 22, 2, 9, 136, 9999, 9999, 9999, 9999, 9999, 9999], [10761000.0, 2823796.0, 698222.4, 9170774.16, 72972180.15]]
[96869697.77, [11406, 11448, 11448, 11448, 11448, 11448, 11456, 11463, 11472], [12, 8, 8, 22, 6, 10, 141, 9999, 9999, 9999, 9999, 9999, 9999], [11156625.0, 3747254.0, 698121.86, 9172012.43, 72095684.48]]
[96937846.52, [11403, 11416, 11430, 11448, 11448, 11448, 11457, 11472, 11472], [12, 8, 8, 22, 2, 9, 137, 9999, 9999, 9999, 9999, 9999, 9999], [10840125.0, 2823796.0, 698389.81, 9168291.5, 73407244.21]]
[99180003.52, [11376, 11376, 11448, 11448, 11448, 11448, 11449, 11458, 11471], [12, 8, 8, 22, 1, 8, 141, 9999, 9999, 9999, 9999, 9999, 9999], [11156625.0, 2590335.0, 698169.79, 9161969.9, 75572903.83]]
[100726556.96, [11406, 11418, 11448, 11448, 11448, 11448, 11457, 11469, 11472], [12, 8, 8, 22, 1, 7, 133, 9999, 9999, 9999, 9999, 9999, 9999], [10523625.0, 2586873.0, 698291.49, 9169994.33, 77747773.14]]
[103592734.18, [11376, 11407, 11407, 11419, 11428, 11438, 11448, 11458, 11460], [12, 8, 8, 22, 1, 7, 136, 9999, 9999, 9999, 9999, 9999, 9999], [10761000.0, 2586873.0, 698052.99, 9154890.05, 80391918.14]]
[164377555.83, [11452, 11454, 11464, 11464, 11471, 11472, 11472, 11472, 11472], [12, 8, 8, 23, 1, 10, 136, 9999, 9999, 9999, 9999, 9999, 9999], [10761000.0, 2621579.0, 706623.02, 9185711.57, 141102642.24]]
[165005348.84, [11444, 11455, 11463, 11468, 11472, 11472, 11472, 11472, 11472], [12, 8, 8, 23, 2, 10, 136, 9999, 9999, 9999, 9999, 9999, 9999], [10761000.0, 2851578.0, 706598.78, 9185451.79, 141500720.27]]
[168999817.98, [11438, 11448, 11456, 11470, 11472, 11472, 11472, 11472, 11472], [12, 8, 8, 23, 2, 10, 137, 9999, 9999, 9999, 9999, 9999, 9999], [10840125.0, 2851578.0, 706616.71, 9183871.62, 145417626.65]]
[170096655.13, [11436, 11457, 11472, 11472, 11472, 11472, 11472, 11472, 11472], [12, 8, 8, 23, 1, 10, 137, 9999, 9999, 9999, 9999, 9999, 9999], [10840125.0, 2621579.0, 706789.16, 9186061.22, 146742100.75]]
[171559257.05, [11413, 11444, 11461, 11462, 11462, 11464, 11472, 11472, 11472], [12, 8, 8, 23, 1, 9, 136, 9999, 9999, 9999, 9999, 9999, 9999], [10761000.0, 2618117.0, 706854.03, 9179433.68, 148293852.35]]
[171733225.12, [11416, 11430, 11460, 11463, 11472, 11472, 11472, 11472, 11472], [12, 8, 8, 23, 2, 9, 136, 9999, 9999, 9999, 9999, 9999, 9999], [10761000.0, 2848116.0, 706686.61, 9180071.27, 148237351.24]]
[173009676.83, [11437, 11441, 11450, 11452, 11456, 11464, 11472, 11472, 11472], [12, 8, 8, 23, 2, 9, 137, 9999, 9999, 9999, 9999, 9999, 9999], [10840125.0, 2848116.0, 706534.5, 9178923.04, 149435978.29]]
[173606275.24, [11444, 11456, 11462, 11465, 11472, 11472, 11472, 11472, 11472], [12, 8, 8, 23, 1, 9, 137, 9999, 9999, 9999, 9999, 9999, 9999], [10840125.0, 2618117.0, 707028.29, 9185187.43, 150255817.52]]
[183632417.0, [11443, 11443, 11461, 11468, 11471, 11472, 11472, 11472, 11472], [13, 8, 8, 22, 2, 9, 137, 9999, 9999, 9999, 9999, 9999, 9999], [10840125.0, 2887996.0, 716869.24, 9187233.37, 160000193.39]]
[184698361.43, [11391, 11406, 11448, 11448, 11472, 11472, 11472, 11472, 11472], [13, 8, 8, 22, 2, 10, 137, 9999, 9999, 9999, 9999, 9999, 9999], [10840125.0, 2891458.0, 716647.18, 9176680.53, 161073450.73]]
[186170345.12, [11421, 11421, 11444, 11448, 11448, 11448, 11450, 11463, 11472], [13, 8, 8, 22, 1, 10, 137, 9999, 9999, 9999, 9999, 9999, 9999], [10840125.0, 2661459.0, 716730.97, 9173269.28, 162778760.87]]
[186317385.54, [11425, 11439, 11448, 11461, 11466, 11468, 11470, 11472, 11472], [13, 8, 8, 22, 1, 9, 136, 9999, 9999, 9999, 9999, 9999, 9999], [10761000.0, 2657997.0, 716974.65, 9182579.89, 162998834.0]]
[189174461.43, [11376, 11430, 11443, 11448, 11448, 11448, 11461, 11470, 11472], [13, 8, 8, 22, 2, 9, 136, 9999, 9999, 9999, 9999, 9999, 9999], [10761000.0, 2887996.0, 716540.41, 9171686.16, 165637238.86]]
[189867238.68, [11376, 11376, 11435, 11448, 11460, 11463, 11472, 11472, 11472], [13, 8, 8, 22, 1, 10, 136, 9999, 9999, 9999, 9999, 9999, 9999], [10761000.0, 2661459.0, 716394.24, 9169721.0, 166558664.43]]
[189876538.44, [11403, 11432, 11443, 11443, 11448, 11448, 11448, 11448, 11458], [13, 8, 8, 22, 1, 9, 137, 9999, 9999, 9999, 9999, 9999, 9999], [10840125.0, 2657997.0, 716415.26, 9169481.73, 166492519.45]]
