SimulationV04.py[59209092.77, [7485, 7485, 7485, 7525, 7530, 7535, 7535, 7535, 7535], [12, 8, 8, 22, 1, 25, 71, 9999, 9999, 9999, 9999, 9999, 9999], [11235750.0, 2649189.0, 465878.17, 6023715.25, 38834560.34]]
[61694912.22, [7415, 7480, 7485, 7525, 7530, 7535, 7535, 7535, 7535], [12, 8, 8, 22, 1, 25, 62, 9999, 9999, 9999, 9999, 9999, 9999], [9811500.0, 2649189.0, 465579.98, 6017134.38, 42751508.86]]
[61877122.99, [7415, 7480, 7485, 7485, 7485, 7520, 7530, 7530, 7535], [12, 8, 8, 22, 1, 32, 78, 9999, 9999, 9999, 9999, 9999, 9999], [12343500.0, 2673423.0, 465402.41, 6007493.78, 40387303.81]]
[62063028.76, [7485, 7485, 7485, 7485, 7485, 7520, 7520, 7525, 7525], [12, 8, 8, 22, 1, 25, 66, 9999, 9999, 9999, 9999, 9999, 9999], [10444500.0, 2649189.0, 465598.51, 6011897.89, 42491843.36]]
[62271555.89, [7415, 7485, 7485, 7485, 7485, 7520, 7525, 7535, 7535], [12, 8, 8, 22, 2, 26, 71, 9999, 9999, 9999, 9999, 9999, 9999], [11235750.0, 2882650.0, 465434.82, 6007917.72, 41679803.36]]
[62492161.58, [7415, 7485, 7485, 7485, 7485, 7520, 7525, 7530, 7535], [12, 8, 8, 22, 4, 28, 71, 9999, 9999, 9999, 9999, 9999, 9999], [11235750.0, 3349572.0, 465519.97, 6007545.28, 41433774.33]]
[62649053.45, [7415, 7485, 7485, 7485, 7485, 7525, 7530, 7535, 7535], [12, 8, 8, 22, 1, 26, 71, 9999, 9999, 9999, 9999, 9999, 9999], [11235750.0, 2652651.0, 465396.23, 6008842.17, 42286414.05]]
[62800168.52, [7415, 7415, 7485, 7525, 7525, 7530, 7530, 7535, 7535], [12, 8, 8, 22, 1, 28, 71, 9999, 9999, 9999, 9999, 9999, 9999], [11235750.0, 2659575.0, 465304.26, 6010129.81, 42429409.44]]
[62842519.23, [7485, 7485, 7485, 7485, 7485, 7485, 7485, 7535, 7535], [12, 8, 8, 22, 1, 28, 74, 9999, 9999, 9999, 9999, 9999, 9999], [11710500.0, 2659575.0, 465441.4, 6007533.28, 41999469.55]]
[63528516.83, [7485, 7485, 7485, 7485, 7485, 7485, 7485, 7525, 7535], [12, 8, 8, 22, 1, 25, 71, 9999, 9999, 9999, 9999, 9999, 9999], [11235750.0, 2649189.0, 465384.57, 6006682.99, 43171510.27]]
[63735744.21, [7485, 7485, 7485, 7485, 7485, 7535, 7535, 7535, 7535], [12, 8, 8, 22, 1, 25, 71, 9999, 9999, 9999, 9999, 9999, 9999], [11235750.0, 2649189.0, 465461.96, 6016238.5, 43369104.75]]
[63781337.55, [7480, 7485, 7485, 7485, 7485, 7535, 7535, 7535, 7535], [12, 8, 8, 22, 2, 26, 70, 9999, 9999, 9999, 9999, 9999, 9999], [11077500.0, 2882650.0, 465433.73, 6015837.4, 43339916.42]]
