SimulationV031.py[0, [0, 10, 10, 0, 0, 0]]
[1, [0, 20, 20, 0, 0, 0]]
[2, [28, 30, 30, 0, 0, 0]]
[3, [28, 40, 40, 0, 0, 0]]
[4, [28, 50, 50, 0, 0, 0]]
[5, [56, 60, 60, 0, 0, 0]]
[6, [56, 70, 70, 0, 0, 0]]
[7, [56, 80, 80, 0, 0, 0]]
[8, [84, 90, 90, 0, 0, 0]]
[9, [84, 100, 100, 0, 0, 0]]
[10, [84, 110, 110, 0, 0, 0]]
[11, [112, 120, 120, 0, 0, 0]]
[12, [112, 130, 130, 0, 0, 0]]
[13, [112, 140, 140, 0, 0, 0]]
[14, [140, 150, 150, 0, 0, 0]]
[15, [140, 160, 160, 0, 0, 0]]
[16, [140, 170, 170, 0, 0, 0]]
[17, [168, 180, 180, 0, 0, 0]]
[18, [168, 190, 190, 0, 0, 0]]
[19, [168, 200, 200, 195, 0, 0]]
[20, [196, 210, 210, 51, 144, 0]]
[21, [178, 202, 202, 51, 126, 0]]
[22, [160, 194, 194, 51, 108, 0]]
[23, [170, 186, 186, 51, 90, 0]]
[24, [152, 178, 178, 51, 72, 0]]
[25, [134, 170, 170, 51, 54, 0]]
[26, [144, 162, 162, 51, 36, 0]]
[27, [126, 154, 154, 51, 18, 0]]
[28, [108, 146, 146, 51, 0, 0]]
[29, [136, 156, 156, 51, 0, 0]]
[30, [136, 166, 166, 51, 0, 0]]
[31, [136, 176, 176, 51, 0, 0]]
[32, [164, 186, 186, 51, 0, 0]]
[33, [164, 196, 196, 51, 0, 0]]
[34, [164, 206, 206, 51, 0, 0]]
[35, [192, 216, 216, 51, 0, 0]]
[36, [192, 226, 226, 51, 0, 0]]
[37, [192, 236, 236, 51, 0, 0]]
[38, [220, 246, 246, 51, 0, 0]]
[39, [220, 256, 256, 246, 0, 0]]
[40, [220, 266, 266, 102, 144, 0]]
[41, [230, 258, 258, 102, 126, 0]]
[42, [212, 250, 250, 102, 108, 0]]
[43, [194, 242, 242, 102, 90, 0]]
[44, [204, 234, 234, 102, 72, 0]]
[45, [186, 226, 226, 102, 54, 0]]
[46, [168, 218, 218, 102, 36, 0]]
[47, [178, 210, 210, 102, 18, 0]]
[48, [160, 202, 202, 102, 0, 0]]
[49, [160, 212, 212, 102, 0, 0]]
[50, [188, 222, 222, 102, 0, 0]]
[51, [188, 232, 232, 102, 0, 0]]
[52, [188, 242, 242, 102, 0, 0]]
[53, [216, 252, 252, 102, 0, 0]]
[54, [216, 262, 262, 102, 0, 0]]
[55, [216, 272, 272, 102, 0, 0]]
[56, [244, 282, 282, 102, 0, 0]]
[57, [244, 292, 292, 102, 0, 0]]
[58, [244, 302, 302, 102, 0, 0]]
[59, [272, 312, 312, 297, 0, 0]]
[60, [272, 322, 322, 153, 144, 0]]
[61, [254, 314, 314, 9, 270, 0]]
[62, [264, 306, 306, 9, 252, 0]]
[63, [246, 298, 298, 9, 234, 0]]
[64, [228, 290, 290, 9, 216, 0]]
[65, [238, 282, 282, 9, 198, 0]]
[66, [220, 274, 274, 9, 180, 0]]
[67, [202, 266, 266, 9, 162, 0]]
[68, [212, 258, 258, 9, 144, 0]]
[69, [194, 250, 250, 9, 126, 0]]
[70, [176, 242, 242, 9, 108, 0]]
[71, [186, 234, 234, 9, 90, 0]]
[72, [168, 226, 226, 9, 72, 0]]
[73, [150, 218, 218, 9, 54, 0]]
[74, [160, 210, 210, 9, 36, 0]]
[75, [142, 202, 202, 9, 18, 0]]
[76, [124, 194, 194, 9, 0, 0]]
[77, [152, 204, 204, 9, 0, 0]]
[78, [152, 214, 214, 9, 0, 0]]
[79, [152, 224, 224, 204, 0, 0]]
[80, [180, 234, 234, 60, 144, 0]]
[81, [162, 226, 226, 60, 126, 0]]
[82, [144, 218, 218, 60, 108, 0]]
[83, [154, 210, 210, 60, 90, 0]]
[84, [136, 202, 202, 60, 72, 0]]
[85, [118, 194, 194, 60, 54, 0]]
[86, [128, 186, 186, 60, 36, 0]]
[87, [110, 178, 178, 60, 18, 0]]
[88, [92, 170, 170, 60, 0, 0]]
[89, [120, 180, 180, 60, 0, 0]]
[90, [120, 190, 190, 60, 0, 0]]
[91, [120, 200, 200, 60, 0, 0]]
[92, [148, 210, 210, 60, 0, 0]]
[93, [148, 220, 220, 60, 0, 0]]
[94, [148, 230, 230, 60, 0, 0]]
[95, [176, 240, 240, 60, 0, 0]]
[96, [176, 250, 250, 60, 0, 0]]
[97, [176, 260, 260, 60, 0, 0]]
[98, [204, 270, 270, 60, 0, 0]]
