SimulationV061.py[0, [0, 8, 8, 0, 0, 0]]
[1, [0, 16, 16, 0, 0, 0]]
[2, [28, 24, 24, 0, 0, 0]]
[3, [28, 32, 32, 0, 0, 0]]
[4, [28, 40, 40, 0, 0, 0]]
[5, [56, 48, 48, 0, 0, 0]]
[6, [56, 56, 56, 0, 0, 0]]
[7, [56, 64, 64, 0, 0, 0]]
[8, [84, 72, 72, 0, 0, 0]]
[9, [84, 80, 80, 0, 0, 0]]
[10, [84, 88, 88, 0, 0, 0]]
[11, [112, 96, 96, 0, 0, 0]]
[12, [112, 104, 104, 0, 0, 0]]
[13, [112, 112, 112, 0, 0, 0]]
[14, [140, 120, 120, 0, 0, 0]]
[15, [140, 128, 128, 0, 0, 0]]
[16, [140, 136, 136, 0, 0, 0]]
[17, [168, 144, 144, 0, 0, 0]]
[18, [168, 152, 152, 0, 0, 0]]
[19, [168, 160, 160, 150, 0, 0]]
[20, [196, 168, 168, 6, 144, 0]]
[21, [176, 156, 156, 6, 117, 7]]
[22, [146, 134, 134, 6, 90, 4]]
[23, [116, 112, 112, 6, 63, 1]]
[24, [124, 100, 100, 6, 36, 8]]
[25, [94, 78, 78, 6, 9, 5]]
[26, [84, 76, 76, 6, 0, 4]]
[27, [112, 84, 84, 6, 0, 4]]
[28, [112, 92, 92, 6, 0, 4]]
[29, [112, 100, 100, 6, 0, 4]]
[30, [140, 108, 108, 6, 0, 4]]
[31, [140, 116, 116, 6, 0, 4]]
[32, [140, 124, 124, 6, 0, 4]]
[33, [168, 132, 132, 6, 0, 4]]
[34, [168, 140, 140, 6, 0, 4]]
[35, [168, 148, 148, 6, 0, 4]]
[36, [196, 156, 156, 6, 0, 4]]
[37, [196, 164, 164, 6, 0, 4]]
[38, [196, 172, 172, 6, 0, 4]]
[39, [196, 180, 180, 156, 0, 4]]
[40, [196, 188, 188, 12, 144, 4]]
[41, [166, 166, 166, 12, 117, 1]]
[42, [146, 154, 154, 12, 90, 8]]
[43, [116, 132, 132, 12, 63, 5]]
[44, [114, 110, 110, 12, 36, 2]]
[45, [94, 98, 98, 12, 9, 9]]
[46, [84, 96, 96, 12, 0, 8]]
[47, [112, 104, 104, 12, 0, 8]]
[48, [112, 112, 112, 12, 0, 8]]
[49, [112, 120, 120, 12, 0, 8]]
[50, [140, 128, 128, 12, 0, 8]]
[51, [140, 136, 136, 12, 0, 8]]
[52, [140, 144, 144, 12, 0, 8]]
[53, [168, 152, 152, 12, 0, 8]]
[54, [168, 160, 160, 12, 0, 8]]
[55, [168, 168, 168, 12, 0, 8]]
[56, [196, 176, 176, 12, 0, 8]]
[57, [196, 184, 184, 12, 0, 8]]
[58, [196, 192, 192, 12, 0, 8]]
[59, [196, 198, 198, 147, 0, 8]]
[60, [196, 198, 198, 3, 144, 8]]
[61, [166, 168, 168, 3, 117, 5]]
[62, [136, 146, 146, 3, 90, 2]]
[63, [116, 134, 134, 3, 63, 9]]
[64, [114, 112, 112, 3, 36, 6]]
[65, [84, 90, 90, 3, 9, 3]]
[66, [74, 88, 88, 3, 0, 2]]
[67, [102, 96, 96, 3, 0, 2]]
[68, [102, 104, 104, 3, 0, 2]]
[69, [102, 112, 112, 3, 0, 2]]
[70, [130, 120, 120, 3, 0, 2]]
[71, [130, 128, 128, 3, 0, 2]]
[72, [130, 136, 136, 3, 0, 2]]
[73, [158, 144, 144, 3, 0, 2]]
[74, [158, 152, 152, 3, 0, 2]]
[75, [158, 160, 160, 3, 0, 2]]
[76, [186, 168, 168, 18, 0, 2]]
[77, [186, 176, 176, 18, 0, 2]]
[78, [186, 184, 184, 18, 0, 2]]
[79, [198, 192, 192, 153, 0, 2]]
[80, [198, 198, 198, 9, 144, 2]]
[81, [178, 178, 178, 9, 117, 9]]
[82, [164, 156, 156, 9, 90, 6]]
[83, [134, 134, 134, 9, 63, 3]]
[84, [116, 112, 112, 9, 36, 0]]
[85, [112, 100, 100, 9, 9, 7]]
[86, [102, 98, 98, 9, 0, 6]]
[87, [114, 106, 106, 9, 0, 6]]
[88, [130, 114, 114, 9, 0, 6]]
[89, [130, 122, 122, 9, 0, 6]]
[90, [142, 130, 130, 9, 0, 6]]
[91, [158, 138, 138, 9, 0, 6]]
[92, [158, 146, 146, 9, 0, 6]]
[93, [170, 154, 154, 9, 0, 6]]
[94, [186, 162, 162, 9, 0, 6]]
[95, [186, 170, 170, 9, 0, 6]]
[96, [198, 178, 178, 24, 0, 6]]
[97, [198, 186, 186, 24, 0, 6]]
[98, [198, 194, 194, 24, 0, 6]]
[99, [198, 198, 198, 159, 0, 6]]
[100, [198, 198, 198, 15, 144, 6]]
[101, [168, 168, 168, 15, 117, 3]]
[102, [138, 146, 146, 15, 90, 0]]
[103, [134, 134, 134, 15, 63, 7]]
[104, [116, 112, 112, 15, 36, 4]]
[105, [86, 90, 90, 15, 9, 1]]
[106, [92, 88, 88, 15, 0, 0]]
[107, [104, 96, 96, 15, 0, 0]]
[108, [104, 104, 104, 15, 0, 0]]
[109, [120, 112, 112, 15, 0, 0]]
[110, [132, 120, 120, 15, 0, 0]]
[111, [132, 128, 128, 15, 0, 0]]
[112, [148, 136, 136, 15, 0, 0]]
[113, [160, 144, 144, 15, 0, 0]]
[114, [160, 152, 152, 15, 0, 0]]
[115, [176, 160, 160, 15, 0, 0]]
[116, [188, 168, 168, 30, 0, 0]]
[117, [188, 176, 176, 30, 0, 0]]
[118, [196, 184, 184, 30, 0, 0]]
[119, [196, 192, 192, 165, 0, 0]]
[120, [196, 198, 198, 21, 144, 0]]
[121, [176, 178, 178, 21, 117, 7]]
[122, [166, 156, 156, 21, 90, 4]]
[123, [136, 134, 134, 21, 63, 1]]
[124, [124, 122, 122, 21, 36, 8]]
[125, [114, 100, 100, 21, 9, 5]]
[126, [114, 108, 108, 21, 0, 14]]
[127, [122, 116, 116, 21, 0, 14]]
[128, [142, 124, 124, 21, 0, 14]]
[129, [142, 132, 132, 21, 0, 14]]
[130, [150, 140, 140, 21, 0, 14]]
[131, [170, 148, 148, 21, 0, 14]]
[132, [170, 156, 156, 21, 0, 14]]
[133, [168, 154, 154, 21, 0, 4]]
[134, [188, 162, 162, 21, 0, 4]]
[135, [188, 170, 170, 21, 0, 4]]
[136, [196, 178, 178, 36, 0, 4]]
[137, [196, 186, 186, 36, 0, 4]]
[138, [196, 194, 194, 36, 0, 4]]
[139, [196, 198, 198, 171, 0, 4]]
[140, [196, 198, 198, 27, 144, 4]]
[141, [176, 178, 178, 27, 117, 11]]
[142, [188, 186, 186, 27, 90, 38]]
[143, [186, 184, 184, 27, 63, 55]]
[144, [184, 182, 182, 27, 36, 72]]
[145, [196, 190, 190, 27, 9, 99]]
[146, [196, 198, 198, 27, 0, 108]]
[147, [176, 178, 178, 27, 0, 88]]
[148, [146, 156, 156, 27, 0, 58]]
[149, [124, 134, 134, 27, 0, 28]]
[150, [124, 122, 122, 27, 0, 8]]
[151, [124, 130, 130, 27, 0, 8]]
[152, [132, 138, 138, 27, 0, 8]]
[153, [152, 146, 146, 27, 0, 8]]
[154, [152, 154, 154, 27, 0, 8]]
[155, [160, 162, 162, 27, 0, 8]]
[156, [180, 170, 170, 42, 0, 8]]
[157, [180, 178, 178, 42, 0, 8]]
[158, [188, 186, 186, 42, 0, 8]]
[159, [196, 194, 194, 177, 0, 8]]
[160, [196, 198, 198, 33, 144, 8]]
[161, [166, 168, 168, 33, 117, 5]]
[162, [148, 146, 146, 33, 90, 2]]
[163, [128, 134, 134, 33, 63, 9]]
