SimulationV03.py[2624971.63, [7607, 7610, 7615, 7616, 7616, 7622, 7624, 7625, 7626, 7628, 7630, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632], [12, 8, 8, 22, 1, 11, 162, 9999, 9999, 9999, 9999, 9999, 9999]]
[2625222.27, [7592, 7599, 7617, 7619, 7622, 7626, 7628, 7628, 7630, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632], [12, 8, 8, 22, 1, 11, 162, 9999, 9999, 9999, 9999, 9999, 9999]]
[2625313.48, [7609, 7612, 7612, 7620, 7621, 7622, 7622, 7625, 7626, 7626, 7631, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632], [12, 8, 8, 22, 1, 11, 162, 9999, 9999, 9999, 9999, 9999, 9999]]
[2625385.7, [7611, 7612, 7614, 7615, 7620, 7623, 7623, 7624, 7626, 7627, 7627, 7627, 7628, 7628, 7628, 7629, 7630, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632], [12, 8, 8, 22, 1, 11, 162, 9999, 9999, 9999, 9999, 9999, 9999]]
[2625486.99, [7609, 7614, 7614, 7616, 7616, 7618, 7620, 7622, 7624, 7628, 7628, 7630, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632], [12, 8, 8, 22, 1, 11, 162, 9999, 9999, 9999, 9999, 9999, 9999]]
[2625702.76, [7608, 7613, 7617, 7619, 7620, 7620, 7622, 7624, 7626, 7626, 7626, 7626, 7628, 7630, 7631, 7631, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632], [12, 8, 8, 22, 1, 11, 162, 9999, 9999, 9999, 9999, 9999, 9999]]
[2625718.93, [7611, 7612, 7618, 7622, 7623, 7626, 7627, 7630, 7630, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632], [12, 8, 8, 22, 1, 11, 162, 9999, 9999, 9999, 9999, 9999, 9999]]
[2625743.96, [7578, 7613, 7614, 7620, 7627, 7630, 7630, 7631, 7631, 7631, 7631, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632], [12, 8, 8, 22, 1, 11, 162, 9999, 9999, 9999, 9999, 9999, 9999]]
[2625758.44, [7597, 7600, 7607, 7615, 7618, 7622, 7625, 7626, 7628, 7629, 7631, 7631, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632], [12, 8, 8, 22, 1, 11, 162, 9999, 9999, 9999, 9999, 9999, 9999]]
[2625759.5, [7612, 7612, 7616, 7620, 7622, 7623, 7623, 7625, 7625, 7626, 7628, 7628, 7630, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632, 7632], [12, 8, 8, 22, 1, 11, 162, 9999, 9999, 9999, 9999, 9999, 9999]]
