SimulationV0M.py[0, [0, 18, 18, 0, 0, 0]]
[72, [456, 522, 522, 27, 216, 0]]
[73, [438, 522, 522, 27, 198, 0]]
[74, [472, 522, 522, 27, 180, 0]]
[75, [454, 522, 522, 27, 162, 0]]
[76, [436, 522, 522, 27, 144, 0]]
[77, [470, 522, 522, 27, 126, 0]]
[78, [452, 522, 522, 27, 108, 0]]
[79, [434, 522, 522, 372, 90, 0]]
[80, [468, 522, 522, 228, 216, 0]]
[81, [450, 522, 522, 84, 342, 0]]
[82, [432, 522, 522, 84, 324, 0]]
[83, [466, 522, 522, 84, 306, 0]]
[84, [448, 522, 522, 84, 288, 0]]
[85, [430, 522, 522, 84, 270, 0]]
[86, [464, 522, 522, 84, 252, 0]]
[87, [446, 522, 522, 84, 234, 0]]
[88, [428, 522, 522, 84, 216, 0]]
[89, [462, 522, 522, 84, 198, 0]]
[90, [444, 522, 522, 84, 180, 0]]
[91, [426, 522, 522, 84, 162, 0]]
[92, [460, 522, 522, 84, 144, 0]]
[93, [442, 522, 522, 84, 126, 0]]
[94, [424, 522, 522, 84, 108, 0]]
[95, [458, 522, 522, 84, 90, 0]]
[96, [440, 522, 522, 84, 72, 0]]
[97, [422, 522, 522, 84, 54, 0]]
[98, [456, 522, 522, 84, 36, 0]]
[99, [438, 522, 522, 429, 18, 0]]
[100, [420, 522, 522, 285, 144, 0]]
[101, [454, 522, 522, 141, 270, 0]]
[102, [436, 522, 522, 141, 252, 0]]
[103, [418, 522, 522, 141, 234, 0]]
[104, [452, 522, 522, 141, 216, 0]]
[105, [434, 522, 522, 141, 198, 0]]
[106, [416, 522, 522, 141, 180, 0]]
[107, [450, 522, 522, 141, 162, 0]]
[108, [432, 522, 522, 141, 144, 0]]
[109, [414, 522, 522, 141, 126, 0]]
[110, [448, 522, 522, 141, 108, 0]]
[111, [430, 522, 522, 141, 90, 0]]
[112, [412, 522, 522, 141, 72, 0]]
[113, [446, 522, 522, 141, 54, 0]]
[114, [428, 522, 522, 141, 36, 0]]
[115, [410, 522, 522, 141, 18, 0]]
[116, [444, 522, 522, 141, 0, 0]]
[117, [444, 540, 540, 141, 0, 0]]
[118, [444, 558, 558, 141, 0, 0]]
[119, [496, 576, 576, 486, 0, 0]]
[120, [496, 594, 594, 342, 144, 0]]
[121, [478, 594, 594, 198, 270, 0]]
[122, [512, 594, 594, 54, 396, 0]]
[123, [494, 594, 594, 54, 378, 0]]
[124, [480, 598, 598, 54, 360, 4]]
[125, [532, 616, 616, 54, 342, 22]]
[126, [532, 634, 634, 54, 324, 40]]
[127, [532, 652, 652, 54, 306, 58]]
[128, [576, 662, 662, 54, 288, 68]]
[129, [566, 670, 670, 54, 270, 76]]
[130, [552, 674, 674, 54, 252, 80]]
[131, [598, 686, 686, 54, 234, 92]]
[132, [596, 702, 702, 54, 216, 108]]
[133, [596, 720, 720, 54, 198, 126]]
[134, [644, 734, 734, 54, 180, 140]]
[135, [640, 748, 748, 54, 162, 154]]
[136, [640, 766, 766, 54, 144, 172]]
[137, [686, 778, 778, 54, 126, 184]]
[138, [684, 794, 794, 54, 108, 200]]
[139, [676, 804, 804, 399, 90, 210]]
[140, [724, 818, 818, 255, 216, 224]]
[141, [716, 828, 828, 111, 342, 234]]
[142, [706, 836, 836, 111, 324, 242]]
[143, [754, 850, 850, 111, 306, 256]]
[144, [740, 854, 854, 111, 288, 260]]
[145, [726, 858, 858, 111, 270, 264]]
[146, [760, 858, 858, 111, 252, 264]]
[147, [740, 856, 856, 111, 234, 262]]
[148, [726, 860, 860, 111, 216, 266]]
[149, [752, 852, 852, 111, 198, 258]]
[150, [736, 854, 854, 111, 180, 260]]
[151, [712, 848, 848, 111, 162, 254]]
[152, [742, 844, 844, 111, 144, 250]]
[153, [724, 844, 844, 111, 126, 250]]
[154, [704, 842, 842, 111, 108, 248]]
[155, [742, 846, 846, 111, 90, 252]]
[156, [716, 838, 838, 111, 72, 244]]
[157, [690, 830, 830, 111, 54, 236]]
[158, [710, 816, 816, 111, 36, 222]]
[159, [684, 808, 808, 456, 18, 214]]
[160, [658, 800, 800, 312, 144, 206]]
[161, [690, 798, 798, 168, 270, 204]]
[162, [676, 802, 802, 24, 396, 208]]
[163, [650, 794, 794, 24, 378, 200]]
[164, [670, 780, 780, 24, 360, 186]]
[165, [628, 756, 756, 24, 342, 162]]
[166, [592, 738, 738, 24, 324, 144]]
[167, [612, 724, 724, 24, 306, 130]]
[168, [592, 722, 722, 24, 288, 128]]
[169, [578, 726, 726, 24, 270, 132]]
[170, [604, 718, 718, 24, 252, 124]]
[171, [570, 702, 702, 24, 234, 108]]
[172, [528, 678, 678, 24, 216, 84]]
[173, [540, 656, 656, 24, 198, 62]]
[174, [508, 642, 642, 24, 180, 48]]
[175, [488, 640, 640, 24, 162, 46]]
[176, [526, 644, 644, 24, 144, 50]]
[177, [500, 636, 636, 24, 126, 42]]
[178, [466, 620, 620, 24, 108, 26]]
[179, [476, 596, 596, 369, 90, 2]]
[180, [456, 594, 594, 225, 216, 0]]
[181, [438, 594, 594, 81, 342, 0]]
[182, [472, 594, 594, 81, 324, 0]]
[183, [454, 594, 594, 81, 306, 0]]
[184, [436, 594, 594, 81, 288, 0]]
[185, [470, 594, 594, 81, 270, 0]]
[186, [452, 594, 594, 81, 252, 0]]
[187, [434, 594, 594, 81, 234, 0]]
[188, [468, 594, 594, 81, 216, 0]]
[189, [450, 594, 594, 81, 198, 0]]
[190, [432, 594, 594, 81, 180, 0]]
[191, [466, 594, 594, 81, 162, 0]]
[192, [448, 594, 594, 81, 144, 0]]
[193, [430, 594, 594, 81, 126, 0]]
[194, [464, 594, 594, 81, 108, 0]]
[195, [446, 594, 594, 81, 90, 0]]
[196, [428, 594, 594, 81, 72, 0]]
[197, [462, 594, 594, 81, 54, 0]]
[198, [444, 594, 594, 81, 36, 0]]
[199, [426, 594, 594, 426, 18, 0]]
[200, [460, 594, 594, 282, 144, 0]]
[201, [442, 594, 594, 138, 270, 0]]
[202, [424, 594, 594, 138, 252, 0]]
[203, [458, 594, 594, 138, 234, 0]]
[204, [440, 594, 594, 138, 216, 0]]
[205, [422, 594, 594, 138, 198, 0]]
[206, [456, 594, 594, 138, 180, 0]]
[207, [438, 594, 594, 138, 162, 0]]
[208, [420, 594, 594, 138, 144, 0]]
[209, [454, 594, 594, 138, 126, 0]]
[210, [436, 594, 594, 138, 108, 0]]
[211, [418, 594, 594, 138, 90, 0]]
[212, [452, 594, 594, 138, 72, 0]]
[213, [434, 594, 594, 138, 54, 0]]
[214, [416, 594, 594, 138, 36, 0]]
[215, [450, 594, 594, 138, 18, 0]]
[216, [432, 594, 594, 138, 0, 0]]
[217, [432, 612, 612, 138, 0, 0]]
[218, [484, 630, 630, 138, 0, 0]]
[219, [484, 648, 648, 483, 0, 0]]
[220, [484, 666, 666, 339, 144, 0]]
[221, [518, 666, 666, 195, 270, 0]]
[222, [500, 666, 666, 51, 396, 0]]
[223, [482, 666, 666, 51, 378, 0]]
[224, [516, 666, 666, 51, 360, 0]]
[225, [498, 666, 666, 51, 342, 0]]
[226, [480, 666, 666, 51, 324, 0]]
[227, [514, 666, 666, 51, 306, 0]]
[228, [496, 666, 666, 51, 288, 0]]
[229, [478, 666, 666, 51, 270, 0]]
[230, [512, 666, 666, 51, 252, 0]]
[231, [494, 666, 666, 51, 234, 0]]
[232, [476, 666, 666, 51, 216, 0]]
[233, [510, 666, 666, 51, 198, 0]]
[234, [492, 666, 666, 51, 180, 0]]
[235, [474, 666, 666, 51, 162, 0]]
[236, [508, 666, 666, 51, 144, 0]]
[237, [490, 666, 666, 51, 126, 0]]
[238, [472, 666, 666, 51, 108, 0]]
[239, [506, 666, 666, 396, 90, 0]]
[240, [488, 666, 666, 252, 216, 0]]
[241, [470, 666, 666, 108, 342, 0]]
[242, [504, 666, 666, 108, 324, 0]]
[243, [486, 666, 666, 108, 306, 0]]
[244, [468, 666, 666, 108, 288, 0]]
[245, [502, 666, 666, 108, 270, 0]]
[246, [484, 666, 666, 108, 252, 0]]
[247, [466, 666, 666, 108, 234, 0]]
[248, [500, 666, 666, 108, 216, 0]]
[249, [482, 666, 666, 108, 198, 0]]
[250, [464, 666, 666, 108, 180, 0]]
[251, [498, 666, 666, 108, 162, 0]]
[252, [480, 666, 666, 108, 144, 0]]
[253, [462, 666, 666, 108, 126, 0]]
[254, [496, 666, 666, 108, 108, 0]]
[255, [478, 666, 666, 108, 90, 0]]
[256, [460, 666, 666, 108, 72, 0]]
[257, [494, 666, 666, 108, 54, 0]]
[258, [476, 666, 666, 108, 36, 0]]
[259, [458, 666, 666, 453, 18, 0]]
[260, [492, 666, 666, 309, 144, 0]]
[261, [474, 666, 666, 165, 270, 0]]
[262, [456, 666, 666, 21, 396, 0]]
[263, [490, 666, 666, 21, 378, 0]]
[264, [472, 666, 666, 21, 360, 0]]
[265, [454, 666, 666, 21, 342, 0]]
[266, [488, 666, 666, 21, 324, 0]]
[267, [470, 666, 666, 21, 306, 0]]
[268, [452, 666, 666, 21, 288, 0]]
[269, [494, 674, 674, 21, 270, 8]]
[270, [482, 680, 680, 21, 252, 14]]
[271, [470, 686, 686, 21, 234, 20]]
[272, [516, 698, 698, 21, 216, 32]]
[273, [502, 702, 702, 21, 198, 36]]
[274, [490, 708, 708, 21, 180, 42]]
[275, [528, 712, 712, 21, 162, 46]]
[276, [524, 726, 726, 21, 144, 60]]
[277, [512, 732, 732, 21, 126, 66]]
[278, [558, 744, 744, 21, 108, 78]]
[279, [550, 754, 754, 366, 90, 88]]
[280, [540, 762, 762, 222, 216, 96]]
[281, [580, 768, 768, 78, 342, 102]]
[282, [568, 774, 774, 78, 324, 108]]
[283, [568, 792, 792, 78, 306, 126]]
[284, [606, 796, 796, 78, 288, 130]]
[285, [600, 808, 808, 78, 270, 142]]
[286, [596, 822, 822, 78, 252, 156]]
[287, [636, 828, 828, 78, 234, 162]]
[288, [620, 830, 830, 78, 216, 164]]
[289, [606, 834, 834, 78, 198, 168]]
[290, [654, 848, 848, 78, 180, 182]]
[291, [638, 850, 850, 78, 162, 184]]
[292, [634, 864, 864, 78, 144, 198]]
[293, [680, 876, 876, 78, 126, 210]]
[294, [662, 876, 876, 78, 108, 210]]
[295, [646, 878, 878, 78, 90, 212]]
[296, [684, 882, 882, 78, 72, 216]]
[297, [674, 890, 890, 78, 54, 224]]
[298, [650, 884, 884, 78, 36, 218]]
[299, [692, 892, 892, 423, 18, 226]]
[300, [680, 898, 898, 279, 144, 232]]
[301, [652, 888, 888, 135, 270, 222]]
[302, [684, 886, 886, 135, 252, 220]]
[303, [664, 884, 884, 135, 234, 218]]
[304, [648, 886, 886, 135, 216, 220]]
[305, [670, 874, 874, 135, 198, 208]]
[306, [656, 878, 878, 135, 180, 212]]
[307, [638, 878, 878, 135, 162, 212]]
[308, [662, 868, 868, 135, 144, 202]]
[309, [636, 860, 860, 135, 126, 194]]
[310, [610, 852, 852, 135, 108, 186]]
[311, [640, 848, 848, 135, 90, 182]]
[312, [606, 832, 832, 135, 72, 166]]
[313, [590, 834, 834, 135, 54, 168]]
[314, [622, 832, 832, 135, 36, 166]]
[315, [590, 818, 818, 135, 18, 152]]
[316, [560, 806, 806, 135, 0, 140]]
[317, [586, 798, 798, 135, 0, 114]]
[318, [564, 794, 794, 135, 0, 92]]
[319, [530, 778, 778, 480, 0, 58]]
[320, [562, 776, 776, 336, 144, 38]]
[321, [538, 770, 770, 192, 270, 32]]
[322, [504, 754, 754, 48, 396, 16]]
[323, [524, 740, 740, 48, 378, 2]]
[324, [504, 738, 738, 48, 360, 0]]
[325, [486, 738, 738, 48, 342, 0]]
[326, [520, 738, 738, 48, 324, 0]]
[327, [502, 738, 738, 48, 306, 0]]
[328, [484, 738, 738, 48, 288, 0]]
[329, [518, 738, 738, 48, 270, 0]]
[330, [500, 738, 738, 48, 252, 0]]
[331, [482, 738, 738, 48, 234, 0]]
[332, [516, 738, 738, 48, 216, 0]]
[333, [498, 738, 738, 48, 198, 0]]
[334, [480, 738, 738, 48, 180, 0]]
[335, [514, 738, 738, 48, 162, 0]]
[336, [496, 738, 738, 48, 144, 0]]
[337, [478, 738, 738, 48, 126, 0]]
[338, [512, 738, 738, 48, 108, 0]]
[339, [494, 738, 738, 393, 90, 0]]
[340, [476, 738, 738, 249, 216, 0]]
[341, [510, 738, 738, 105, 342, 0]]
[342, [492, 738, 738, 105, 324, 0]]
[343, [474, 738, 738, 105, 306, 0]]
[344, [508, 738, 738, 105, 288, 0]]
[345, [490, 738, 738, 105, 270, 0]]
[346, [472, 738, 738, 105, 252, 0]]
[347, [506, 738, 738, 105, 234, 0]]
[348, [488, 738, 738, 105, 216, 0]]
[349, [470, 738, 738, 105, 198, 0]]
[350, [504, 738, 738, 105, 180, 0]]
[351, [486, 738, 738, 105, 162, 0]]
[352, [468, 738, 738, 105, 144, 0]]
[353, [502, 738, 738, 105, 126, 0]]
[354, [484, 738, 738, 105, 108, 0]]
[355, [466, 738, 738, 105, 90, 0]]
[356, [500, 738, 738, 105, 72, 0]]
[357, [482, 738, 738, 105, 54, 0]]
[358, [464, 738, 738, 105, 36, 0]]
[359, [498, 738, 738, 450, 18, 0]]
[360, [480, 738, 738, 306, 144, 0]]
[361, [462, 738, 738, 162, 270, 0]]
[362, [496, 738, 738, 18, 396, 0]]
[363, [478, 738, 738, 18, 378, 0]]
[364, [460, 738, 738, 18, 360, 0]]
[365, [494, 738, 738, 18, 342, 0]]
[366, [476, 738, 738, 18, 324, 0]]
[367, [458, 738, 738, 18, 306, 0]]
[368, [492, 738, 738, 18, 288, 0]]
[369, [474, 738, 738, 18, 270, 0]]
[370, [456, 738, 738, 18, 252, 0]]
[371, [490, 738, 738, 18, 234, 0]]
[372, [472, 738, 738, 18, 216, 0]]
[373, [454, 738, 738, 18, 198, 0]]
[374, [488, 738, 738, 18, 180, 0]]
[375, [470, 738, 738, 18, 162, 0]]
[376, [452, 738, 738, 18, 144, 0]]
[377, [486, 738, 738, 18, 126, 0]]
[378, [468, 738, 738, 18, 108, 0]]
[379, [450, 738, 738, 363, 90, 0]]
[380, [484, 738, 738, 219, 216, 0]]
[381, [466, 738, 738, 75, 342, 0]]
[382, [448, 738, 738, 75, 324, 0]]
[383, [482, 738, 738, 75, 306, 0]]
[384, [464, 738, 738, 75, 288, 0]]
[385, [446, 738, 738, 75, 270, 0]]
[386, [480, 738, 738, 75, 252, 0]]
[387, [462, 738, 738, 75, 234, 0]]
[388, [444, 738, 738, 75, 216, 0]]
[389, [478, 738, 738, 75, 198, 0]]
[390, [460, 738, 738, 75, 180, 0]]
[391, [442, 738, 738, 75, 162, 0]]
[392, [476, 738, 738, 75, 144, 0]]
[393, [458, 738, 738, 75, 126, 0]]
[394, [440, 738, 738, 75, 108, 0]]
[395, [474, 738, 738, 75, 90, 0]]
[396, [456, 738, 738, 75, 72, 0]]
[397, [438, 738, 738, 75, 54, 0]]
[398, [472, 738, 738, 75, 36, 0]]
[399, [454, 738, 738, 420, 18, 0]]
[400, [436, 738, 738, 276, 144, 0]]
[401, [470, 738, 738, 132, 270, 0]]
[402, [452, 738, 738, 132, 252, 0]]
[403, [434, 738, 738, 132, 234, 0]]
[404, [468, 738, 738, 132, 216, 0]]
[405, [450, 738, 738, 132, 198, 0]]
[406, [432, 738, 738, 132, 180, 0]]
[407, [466, 738, 738, 132, 162, 0]]
[408, [448, 738, 738, 132, 144, 0]]
[409, [430, 738, 738, 132, 126, 0]]
[410, [464, 738, 738, 132, 108, 0]]
[411, [446, 738, 738, 132, 90, 0]]
[412, [428, 738, 738, 132, 72, 0]]
[413, [462, 738, 738, 132, 54, 0]]
[414, [444, 738, 738, 132, 36, 0]]
[415, [426, 738, 738, 132, 18, 0]]
[416, [460, 738, 738, 132, 0, 0]]
[417, [460, 756, 756, 132, 0, 0]]
[418, [460, 774, 774, 132, 0, 0]]
[419, [512, 792, 792, 477, 0, 0]]
[420, [512, 810, 810, 333, 144, 0]]
[421, [494, 810, 810, 189, 270, 0]]
[422, [528, 810, 810, 45, 396, 0]]
[423, [510, 810, 810, 45, 378, 0]]
[424, [492, 810, 810, 45, 360, 0]]
[425, [526, 810, 810, 45, 342, 0]]
[426, [508, 810, 810, 45, 324, 0]]
[427, [490, 810, 810, 45, 306, 0]]
[428, [524, 810, 810, 45, 288, 0]]
[429, [506, 810, 810, 45, 270, 0]]
[430, [488, 810, 810, 45, 252, 0]]
[431, [522, 810, 810, 45, 234, 0]]
[432, [504, 810, 810, 45, 216, 0]]
[433, [486, 810, 810, 45, 198, 0]]
[434, [520, 810, 810, 45, 180, 0]]
[435, [502, 810, 810, 45, 162, 0]]
[436, [484, 810, 810, 45, 144, 0]]
[437, [518, 810, 810, 45, 126, 0]]
[438, [500, 810, 810, 45, 108, 0]]
[439, [482, 810, 810, 390, 90, 0]]
[440, [516, 810, 810, 246, 216, 0]]
[441, [498, 810, 810, 102, 342, 0]]
[442, [480, 810, 810, 102, 324, 0]]
[443, [514, 810, 810, 102, 306, 0]]
[444, [496, 810, 810, 102, 288, 0]]
[445, [478, 810, 810, 102, 270, 0]]
[446, [512, 810, 810, 102, 252, 0]]
[447, [494, 810, 810, 102, 234, 0]]
[448, [476, 810, 810, 102, 216, 0]]
[449, [510, 810, 810, 102, 198, 0]]
[450, [492, 810, 810, 102, 180, 0]]
[451, [474, 810, 810, 102, 162, 0]]
[452, [508, 810, 810, 102, 144, 0]]
[453, [490, 810, 810, 102, 126, 0]]
[454, [472, 810, 810, 102, 108, 0]]
[455, [506, 810, 810, 102, 90, 0]]
[456, [488, 810, 810, 102, 72, 0]]
[457, [470, 810, 810, 102, 54, 0]]
[458, [504, 810, 810, 102, 36, 0]]
[459, [486, 810, 810, 447, 18, 0]]
[460, [468, 810, 810, 303, 144, 0]]
[461, [502, 810, 810, 159, 270, 0]]
[462, [484, 810, 810, 15, 396, 0]]
[463, [466, 810, 810, 15, 378, 0]]
[464, [500, 810, 810, 15, 360, 0]]
[465, [482, 810, 810, 15, 342, 0]]
[466, [464, 810, 810, 15, 324, 0]]
[467, [498, 810, 810, 15, 306, 0]]
[468, [480, 810, 810, 15, 288, 0]]
[469, [462, 810, 810, 15, 270, 0]]
[470, [496, 810, 810, 15, 252, 0]]
[471, [478, 810, 810, 15, 234, 0]]
[472, [460, 810, 810, 15, 216, 0]]
[473, [494, 810, 810, 15, 198, 0]]
[474, [476, 810, 810, 15, 180, 0]]
[475, [458, 810, 810, 15, 162, 0]]
[476, [492, 810, 810, 15, 144, 0]]
[477, [474, 810, 810, 15, 126, 0]]
[478, [456, 810, 810, 15, 108, 0]]
[479, [490, 810, 810, 360, 90, 0]]
[480, [472, 810, 810, 216, 216, 0]]
[481, [454, 810, 810, 72, 342, 0]]
[482, [488, 810, 810, 72, 324, 0]]
[483, [470, 810, 810, 72, 306, 0]]
[484, [452, 810, 810, 72, 288, 0]]
[485, [486, 810, 810, 72, 270, 0]]
[486, [468, 810, 810, 72, 252, 0]]
[487, [450, 810, 810, 72, 234, 0]]
[488, [484, 810, 810, 72, 216, 0]]
[489, [466, 810, 810, 72, 198, 0]]
[490, [448, 810, 810, 72, 180, 0]]
[491, [482, 810, 810, 72, 162, 0]]
[492, [464, 810, 810, 72, 144, 0]]
[493, [446, 810, 810, 72, 126, 0]]
[494, [480, 810, 810, 72, 108, 0]]
[495, [462, 810, 810, 72, 90, 0]]
[496, [444, 810, 810, 72, 72, 0]]
[497, [478, 810, 810, 72, 54, 0]]
[498, [460, 810, 810, 72, 36, 0]]
[499, [442, 810, 810, 417, 18, 0]]
[500, [476, 810, 810, 273, 144, 0]]
[501, [458, 810, 810, 129, 270, 0]]
[502, [440, 810, 810, 129, 252, 0]]
[503, [474, 810, 810, 129, 234, 0]]
[504, [456, 810, 810, 129, 216, 0]]
[505, [438, 810, 810, 129, 198, 0]]
[506, [472, 810, 810, 129, 180, 0]]
[507, [454, 810, 810, 129, 162, 0]]
[508, [436, 810, 810, 129, 144, 0]]
[509, [470, 810, 810, 129, 126, 0]]
[510, [452, 810, 810, 129, 108, 0]]
[511, [434, 810, 810, 129, 90, 0]]
[512, [468, 810, 810, 129, 72, 0]]
[513, [450, 810, 810, 129, 54, 0]]
[514, [432, 810, 810, 129, 36, 0]]
[515, [466, 810, 810, 129, 18, 0]]
[516, [448, 810, 810, 129, 0, 0]]
[517, [448, 828, 828, 129, 0, 0]]
[518, [500, 846, 846, 129, 0, 0]]
[519, [500, 864, 864, 474, 0, 0]]
[520, [500, 882, 882, 330, 144, 0]]
[521, [534, 882, 882, 186, 270, 0]]
[522, [516, 882, 882, 42, 396, 0]]
[523, [498, 882, 882, 42, 378, 0]]
[524, [532, 882, 882, 42, 360, 0]]
[525, [514, 882, 882, 42, 342, 0]]
[526, [496, 882, 882, 42, 324, 0]]
[527, [530, 882, 882, 42, 306, 0]]
[528, [512, 882, 882, 42, 288, 0]]
[529, [494, 882, 882, 42, 270, 0]]
[530, [528, 882, 882, 42, 252, 0]]
[531, [510, 882, 882, 42, 234, 0]]
[532, [492, 882, 882, 42, 216, 0]]
[533, [526, 882, 882, 42, 198, 0]]
[534, [508, 882, 882, 42, 180, 0]]
[535, [490, 882, 882, 42, 162, 0]]
[536, [524, 882, 882, 42, 144, 0]]
[537, [506, 882, 882, 42, 126, 0]]
[538, [488, 882, 882, 42, 108, 0]]
[539, [522, 882, 882, 387, 90, 0]]
