SimulationV010.py[0, [0, 16, 16, 0, 0, 0]]
[1, [0, 32, 32, 0, 0, 0]]
[2, [48, 48, 48, 0, 0, 0]]
[3, [48, 64, 64, 0, 0, 0]]
[4, [48, 80, 80, 0, 0, 0]]
[5, [96, 96, 96, 0, 0, 0]]
[6, [96, 112, 112, 0, 0, 0]]
[7, [96, 128, 128, 0, 0, 0]]
[8, [144, 144, 144, 0, 0, 0]]
[9, [144, 160, 160, 0, 0, 0]]
[10, [144, 176, 176, 0, 0, 0]]
[11, [192, 190, 188, 0, 0, 0]]
[14, [200, 190, 188, 0, 0, 0]]
[19, [200, 190, 188, 165, 0, 0]]
[20, [200, 190, 188, 156, 144, 0]]
[21, [170, 160, 158, 42, 111, 3]]
[22, [168, 146, 144, 42, 78, 6]]
[23, [150, 132, 130, 42, 189, 9]]
[24, [118, 108, 106, 42, 156, 2]]
[25, [116, 94, 92, 42, 123, 5]]
[26, [98, 80, 78, 42, 90, 8]]
[27, [66, 56, 54, 42, 57, 1]]
[28, [64, 42, 40, 42, 24, 4]]
[29, [56, 38, 36, 42, 0, 8]]
[30, [64, 54, 52, 42, 0, 8]]
[31, [92, 70, 68, 42, 0, 8]]
[32, [104, 86, 84, 42, 0, 8]]
[33, [112, 102, 100, 42, 0, 8]]
[34, [140, 118, 116, 42, 0, 8]]
[35, [152, 134, 132, 42, 0, 8]]
[36, [160, 150, 148, 42, 0, 8]]
[37, [188, 166, 164, 42, 0, 8]]
[38, [200, 182, 180, 42, 0, 8]]
[39, [200, 190, 188, 162, 0, 8]]
[40, [200, 190, 188, 63, 144, 8]]
[41, [160, 150, 148, 153, 111, 1]]
[42, [138, 136, 134, 54, 78, 4]]
[43, [136, 122, 120, 84, 189, 7]]
[44, [108, 98, 96, 84, 156, 0]]
[45, [86, 84, 82, 84, 123, 3]]
[46, [84, 70, 68, 84, 90, 6]]
[47, [66, 56, 54, 84, 57, 9]]
[48, [34, 32, 30, 84, 24, 2]]
[49, [42, 28, 26, 84, 0, 6]]
[50, [54, 44, 42, 84, 0, 6]]
[51, [62, 60, 58, 84, 0, 6]]
[52, [90, 76, 74, 84, 0, 6]]
[53, [102, 92, 90, 84, 0, 6]]
[54, [110, 108, 106, 84, 0, 6]]
[55, [138, 124, 122, 84, 0, 6]]
[56, [150, 140, 138, 84, 0, 6]]
[57, [158, 156, 154, 84, 0, 6]]
[58, [186, 172, 170, 84, 0, 6]]
[59, [198, 188, 186, 159, 0, 6]]
[60, [198, 190, 188, 60, 144, 6]]
[61, [168, 160, 158, 105, 111, 9]]
[62, [136, 136, 134, 165, 78, 2]]
[63, [134, 122, 120, 51, 189, 5]]
[64, [116, 108, 106, 96, 156, 8]]
[65, [84, 84, 82, 126, 123, 1]]
[66, [82, 70, 68, 126, 90, 4]]
[67, [64, 56, 54, 126, 57, 7]]
[68, [32, 32, 30, 126, 24, 0]]
[69, [40, 28, 26, 126, 0, 4]]
[70, [52, 44, 42, 126, 0, 4]]
[71, [60, 60, 58, 126, 0, 4]]
[72, [88, 76, 74, 126, 0, 4]]
[73, [100, 92, 90, 126, 0, 4]]
[74, [108, 108, 106, 126, 0, 4]]
[75, [136, 124, 122, 126, 0, 4]]
[76, [148, 140, 138, 126, 0, 4]]
[77, [156, 156, 154, 126, 0, 4]]
[78, [184, 172, 170, 126, 0, 4]]
[79, [196, 188, 186, 156, 0, 4]]
[80, [200, 190, 188, 57, 144, 4]]
[81, [170, 160, 158, 102, 111, 7]]
[82, [134, 136, 134, 147, 78, 0]]
[83, [132, 122, 120, 48, 189, 3]]
[84, [118, 108, 106, 78, 156, 6]]
[85, [92, 94, 92, 123, 123, 9]]
[86, [80, 70, 68, 153, 90, 2]]
[87, [66, 56, 54, 9, 57, 5]]
[88, [40, 42, 40, 9, 168, 8]]
[89, [28, 18, 16, 9, 135, 1]]
[90, [14, 4, 2, 9, 102, 4]]
[91, [8, 10, 8, 9, 69, 27]]
[92, [16, 6, 4, 9, 36, 40]]
[93, [12, 2, 0, 9, 3, 53]]
[94, [6, 8, 6, 9, 0, 46]]
[95, [14, 4, 2, 9, 0, 26]]
[96, [20, 10, 8, 9, 0, 16]]
[97, [14, 16, 14, 24, 0, 6]]
[98, [42, 32, 30, 24, 0, 6]]
[99, [58, 48, 46, 54, 0, 6]]
[100, [62, 64, 62, 99, 0, 6]]
[101, [90, 80, 78, 144, 0, 6]]
[102, [106, 96, 94, 45, 144, 6]]
[103, [80, 82, 80, 90, 111, 9]]
[104, [68, 58, 56, 120, 78, 2]]
[105, [54, 44, 42, 165, 45, 5]]
[106, [28, 30, 28, 21, 156, 8]]
[107, [16, 6, 4, 51, 123, 1]]
[108, [12, 2, 0, 51, 90, 14]]
[109, [6, 8, 6, 51, 57, 37]]
[110, [14, 4, 2, 51, 24, 50]]
[111, [20, 10, 8, 51, 0, 64]]
[112, [4, 6, 4, 51, 0, 44]]
[113, [12, 2, 0, 51, 0, 24]]
[114, [18, 8, 6, 51, 0, 14]]
[115, [12, 14, 12, 51, 0, 4]]
[116, [40, 30, 28, 51, 0, 4]]
[117, [56, 46, 44, 66, 0, 4]]
[118, [60, 62, 60, 66, 0, 4]]
[119, [88, 78, 76, 96, 0, 4]]
[120, [104, 94, 92, 141, 0, 4]]
[121, [108, 110, 108, 156, 0, 4]]
[122, [136, 126, 124, 42, 144, 4]]
[123, [122, 112, 110, 87, 111, 7]]
[124, [86, 88, 86, 132, 78, 0]]
[125, [94, 84, 82, 162, 45, 13]]
[126, [110, 100, 98, 18, 156, 46]]
[127, [114, 116, 114, 63, 123, 79]]
[128, [132, 122, 120, 63, 90, 102]]
[129, [148, 138, 136, 93, 57, 135]]
[130, [132, 134, 132, 93, 24, 148]]
[131, [150, 140, 138, 93, 0, 162]]
[132, [166, 156, 154, 93, 0, 162]]
[133, [170, 172, 170, 93, 0, 162]]
[134, [188, 178, 176, 93, 0, 152]]
[135, [192, 190, 188, 93, 0, 152]]
[136, [190, 180, 178, 93, 0, 142]]
[137, [188, 180, 178, 93, 0, 132]]
[138, [200, 190, 188, 108, 0, 132]]
[139, [200, 190, 188, 138, 0, 132]]
[140, [190, 180, 178, 153, 0, 122]]
[141, [188, 180, 178, 39, 144, 112]]
[142, [170, 160, 158, 54, 111, 115]]
[143, [174, 156, 154, 84, 78, 128]]
[144, [152, 142, 140, 129, 45, 131]]
[145, [168, 158, 156, 159, 12, 164]]
[146, [192, 174, 172, 30, 144, 176]]
[147, [190, 180, 178, 60, 111, 175]]
[148, [168, 160, 158, 60, 102, 157]]
[149, [142, 146, 144, 105, 90, 157]]
[150, [132, 132, 130, 105, 60, 157]]
[151, [96, 88, 86, 135, 30, 127]]
[152, [60, 64, 62, 135, 0, 120]]
[153, [60, 60, 58, 135, 0, 100]]
[154, [24, 16, 14, 135, 0, 40]]
[155, [8, 12, 10, 135, 0, 20]]
[156, [8, 8, 6, 135, 0, 0]]
[157, [32, 24, 22, 135, 0, 0]]
[158, [36, 40, 38, 135, 0, 0]]
[159, [56, 56, 54, 165, 0, 0]]
[160, [80, 72, 70, 36, 144, 0]]
[161, [54, 58, 56, 51, 111, 3]]
[162, [44, 44, 42, 81, 78, 6]]
[163, [38, 30, 28, 96, 45, 9]]
[164, [2, 6, 4, 126, 12, 2]]
[165, [12, 12, 10, 156, 0, 4]]
[166, [36, 28, 26, 27, 144, 4]]
[167, [10, 14, 12, 57, 111, 7]]
