SimulationV07.py[0, [0, 18, 18, 0, 0, 0]]
[1, [0, 36, 36, 0, 0, 0]]
[2, [52, 54, 54, 0, 0, 0]]
[3, [52, 72, 72, 0, 0, 0]]
[4, [52, 90, 90, 0, 0, 0]]
[5, [104, 108, 108, 0, 0, 0]]
[6, [104, 126, 126, 0, 0, 0]]
[7, [104, 144, 144, 0, 0, 0]]
[8, [156, 162, 162, 0, 0, 0]]
[9, [156, 180, 180, 0, 0, 0]]
[10, [156, 198, 198, 0, 0, 0]]
[11, [196, 198, 198, 0, 0, 0]]
[19, [196, 198, 198, 195, 0, 0]]
[20, [196, 198, 198, 186, 144, 0]]
[21, [166, 168, 168, 72, 114, 0]]
[22, [148, 156, 156, 72, 84, 0]]
[23, [118, 144, 144, 72, 198, 0]]
[24, [128, 132, 132, 72, 168, 0]]
[25, [110, 120, 120, 72, 138, 0]]
[26, [80, 108, 108, 72, 108, 0]]
[27, [90, 96, 96, 72, 78, 0]]
[28, [72, 84, 84, 72, 48, 0]]
[29, [42, 72, 72, 72, 18, 0]]
[30, [64, 72, 72, 72, 0, 0]]
[31, [76, 90, 90, 72, 0, 0]]
[32, [76, 108, 108, 72, 0, 0]]
[33, [116, 126, 126, 72, 0, 0]]
[34, [128, 144, 144, 72, 0, 0]]
[35, [128, 162, 162, 72, 0, 0]]
[36, [168, 180, 180, 72, 0, 0]]
[37, [180, 198, 198, 72, 0, 0]]
[39, [196, 198, 198, 192, 0, 0]]
[40, [196, 198, 198, 123, 144, 0]]
[41, [166, 168, 168, 198, 114, 0]]
[42, [160, 156, 156, 114, 84, 0]]
[43, [142, 144, 144, 144, 198, 0]]
[44, [128, 132, 132, 0, 168, 0]]
[45, [122, 120, 120, 0, 138, 0]]
[46, [104, 108, 108, 0, 108, 0]]
[47, [90, 96, 96, 0, 78, 0]]
[48, [84, 84, 84, 0, 192, 0]]
[49, [66, 72, 72, 0, 162, 0]]
[50, [52, 60, 60, 0, 132, 0]]
[51, [46, 48, 48, 0, 102, 0]]
[52, [28, 36, 36, 0, 72, 0]]
[53, [14, 24, 24, 0, 42, 0]]
[54, [8, 12, 12, 0, 12, 0]]
[55, [8, 18, 18, 0, 0, 0]]
[56, [24, 36, 36, 0, 0, 0]]
[57, [48, 54, 54, 0, 0, 0]]
[58, [60, 72, 72, 0, 0, 0]]
[59, [76, 90, 90, 120, 0, 0]]
[60, [100, 108, 108, 195, 0, 0]]
[61, [112, 126, 126, 51, 144, 0]]
[62, [98, 114, 114, 126, 114, 0]]
[63, [92, 102, 102, 186, 84, 0]]
[64, [74, 90, 90, 42, 198, 0]]
[65, [60, 78, 78, 72, 168, 0]]
[66, [54, 66, 66, 72, 138, 0]]
[67, [36, 54, 54, 72, 108, 0]]
[68, [22, 42, 42, 72, 78, 0]]
[69, [16, 30, 30, 72, 48, 0]]
[70, [0, 20, 20, 72, 18, 2]]
[71, [0, 22, 22, 72, 0, 4]]
[72, [20, 36, 36, 72, 0, 0]]
[73, [32, 54, 54, 72, 0, 0]]
[74, [48, 72, 72, 72, 0, 0]]
[75, [72, 90, 90, 72, 0, 0]]
[76, [84, 108, 108, 72, 0, 0]]
[77, [100, 126, 126, 72, 0, 0]]
[78, [124, 144, 144, 72, 0, 0]]
[79, [136, 162, 162, 192, 0, 0]]
