SimulationV011.py[0, [0, 16, 16, 0, 0, 0]]
[1, [0, 32, 32, 0, 0, 0]]
[2, [48, 48, 48, 0, 0, 0]]
[3, [48, 64, 64, 0, 0, 0]]
[4, [48, 80, 80, 0, 0, 0]]
[5, [96, 96, 96, 0, 0, 0]]
[6, [96, 112, 112, 0, 0, 0]]
[7, [96, 128, 128, 0, 0, 0]]
[8, [144, 144, 144, 0, 0, 0]]
[9, [144, 160, 160, 0, 0, 0]]
[10, [144, 176, 176, 0, 0, 0]]
[11, [192, 192, 192, 0, 0, 0]]
[12, [192, 196, 194, 0, 0, 0]]
[14, [208, 196, 194, 0, 0, 0]]
[19, [208, 196, 194, 165, 0, 0]]
[20, [208, 196, 194, 171, 144, 0]]
[21, [178, 166, 164, 42, 114, 0]]
[22, [176, 152, 150, 42, 84, 0]]
[23, [150, 138, 136, 42, 54, 0]]
[24, [136, 124, 122, 42, 168, 0]]
[25, [134, 110, 108, 42, 138, 0]]
[26, [108, 96, 94, 42, 108, 0]]
[27, [94, 82, 80, 42, 78, 0]]
[28, [92, 68, 66, 42, 48, 0]]
[29, [66, 54, 52, 42, 18, 0]]
[30, [64, 52, 50, 42, 0, 0]]
[31, [92, 68, 66, 42, 0, 0]]
[32, [96, 84, 82, 42, 0, 0]]
[33, [112, 100, 98, 42, 0, 0]]
[34, [140, 116, 114, 42, 0, 0]]
[35, [144, 132, 130, 42, 0, 0]]
[36, [160, 148, 146, 42, 0, 0]]
[37, [188, 164, 162, 42, 0, 0]]
[38, [192, 180, 178, 42, 0, 0]]
[39, [208, 196, 194, 162, 0, 0]]
[40, [208, 196, 194, 63, 144, 0]]
[41, [178, 166, 164, 168, 114, 0]]
[42, [148, 152, 150, 69, 84, 0]]
[43, [146, 138, 136, 84, 54, 0]]
[44, [136, 124, 122, 84, 168, 0]]
[45, [106, 110, 108, 84, 138, 0]]
[46, [104, 96, 94, 84, 108, 0]]
[47, [94, 82, 80, 84, 78, 0]]
[48, [64, 68, 66, 84, 48, 0]]
[49, [62, 54, 52, 84, 18, 0]]
[50, [64, 52, 50, 84, 0, 0]]
[51, [64, 68, 66, 84, 0, 0]]
[52, [92, 84, 82, 84, 0, 0]]
[53, [112, 100, 98, 84, 0, 0]]
[54, [112, 116, 114, 84, 0, 0]]
[55, [140, 132, 130, 84, 0, 0]]
[56, [160, 148, 146, 84, 0, 0]]
[57, [160, 164, 162, 84, 0, 0]]
[58, [188, 180, 178, 84, 0, 0]]
[59, [208, 196, 194, 174, 0, 0]]
[60, [208, 196, 194, 60, 144, 0]]
[61, [178, 166, 164, 105, 114, 0]]
[62, [148, 152, 150, 165, 84, 0]]
[63, [146, 138, 136, 66, 54, 0]]
[64, [136, 124, 122, 111, 168, 0]]
[65, [106, 110, 108, 126, 138, 0]]
[66, [104, 96, 94, 126, 108, 0]]
[67, [94, 82, 80, 126, 78, 0]]
[68, [64, 68, 66, 126, 48, 0]]
[69, [62, 54, 52, 126, 18, 0]]
[70, [64, 52, 50, 126, 0, 0]]
[71, [64, 68, 66, 126, 0, 0]]
[72, [92, 84, 82, 126, 0, 0]]
[73, [112, 100, 98, 126, 0, 0]]
[74, [112, 116, 114, 126, 0, 0]]
[75, [140, 132, 130, 126, 0, 0]]
[76, [160, 148, 146, 126, 0, 0]]
[77, [160, 164, 162, 126, 0, 0]]
[78, [188, 180, 178, 126, 0, 0]]
[79, [208, 196, 194, 171, 0, 0]]
[80, [208, 196, 194, 72, 144, 0]]
[81, [178, 166, 164, 102, 114, 0]]
[82, [148, 152, 150, 147, 84, 0]]
[83, [146, 138, 136, 63, 54, 0]]
[84, [136, 124, 122, 108, 168, 0]]
[85, [106, 110, 108, 153, 138, 0]]
[86, [104, 96, 94, 24, 108, 0]]
[87, [94, 82, 80, 24, 78, 0]]
[88, [64, 68, 66, 24, 48, 0]]
[89, [62, 54, 52, 24, 162, 0]]
[90, [52, 40, 38, 24, 132, 0]]
[91, [22, 26, 24, 24, 102, 0]]
[92, [20, 12, 10, 24, 72, 0]]
[93, [14, 2, 0, 24, 42, 4]]
[94, [0, 4, 2, 24, 12, 20]]
[95, [10, 2, 0, 24, 0, 14]]
[96, [16, 4, 2, 24, 0, 0]]
[97, [16, 20, 18, 24, 0, 0]]
[98, [44, 36, 34, 24, 0, 0]]
[99, [64, 52, 50, 69, 0, 0]]
[100, [64, 68, 66, 114, 0, 0]]
[101, [92, 84, 82, 144, 0, 0]]
[102, [112, 100, 98, 45, 144, 0]]
[103, [82, 86, 84, 105, 114, 0]]
[104, [80, 72, 70, 150, 84, 0]]
[105, [70, 58, 56, 51, 54, 0]]
[106, [40, 44, 42, 66, 168, 0]]
[107, [38, 30, 28, 66, 138, 0]]
[108, [28, 16, 14, 66, 108, 0]]
[109, [0, 4, 2, 66, 78, 2]]
[110, [10, 2, 0, 66, 48, 14]]
[111, [14, 2, 0, 66, 18, 28]]
[112, [0, 4, 2, 66, 0, 32]]
[113, [10, 2, 0, 66, 0, 14]]
[114, [16, 4, 2, 66, 0, 0]]
[115, [16, 20, 18, 66, 0, 0]]
[116, [44, 36, 34, 66, 0, 0]]
[117, [64, 52, 50, 66, 0, 0]]
[118, [64, 68, 66, 66, 0, 0]]
[119, [92, 84, 82, 111, 0, 0]]
[120, [112, 100, 98, 156, 0, 0]]
[121, [112, 116, 114, 42, 144, 0]]
[122, [110, 102, 100, 87, 114, 0]]
[123, [100, 88, 86, 147, 84, 0]]
[124, [70, 74, 72, 48, 54, 0]]
[125, [96, 88, 86, 93, 168, 28]]
[126, [116, 104, 102, 108, 138, 58]]
[127, [116, 120, 118, 108, 108, 88]]
[128, [144, 136, 134, 108, 78, 118]]
[129, [150, 138, 136, 108, 48, 134]]
[130, [140, 144, 142, 108, 18, 154]]
[131, [150, 142, 140, 108, 0, 154]]
[132, [162, 150, 148, 108, 0, 146]]
[133, [156, 160, 158, 108, 0, 140]]
[134, [184, 176, 174, 108, 0, 140]]
[135, [202, 190, 188, 108, 0, 138]]
[136, [190, 184, 182, 108, 0, 126]]
[137, [196, 186, 184, 108, 0, 116]]
[138, [202, 190, 188, 108, 0, 110]]
[139, [190, 180, 178, 153, 0, 94]]
[140, [194, 188, 186, 54, 144, 86]]
[141, [200, 190, 188, 84, 114, 110]]
[142, [190, 182, 180, 129, 84, 126]]
[143, [184, 174, 172, 174, 54, 134]]
[144, [182, 172, 170, 45, 168, 146]]
[145, [186, 180, 178, 90, 138, 168]]
[146, [178, 168, 166, 135, 108, 146]]
[147, [168, 158, 156, 150, 102, 150]]
[148, [154, 148, 146, 6, 72, 148]]
[149, [150, 140, 138, 6, 48, 151]]
[150, [124, 114, 112, 6, 165, 133]]
[151, [96, 90, 88, 6, 141, 123]]
[152, [106, 96, 94, 6, 111, 143]]
[153, [86, 76, 74, 6, 81, 137]]
[154, [70, 64, 62, 6, 51, 139]]
[155, [64, 54, 52, 6, 21, 143]]
[156, [56, 46, 44, 6, 0, 140]]
[157, [26, 20, 18, 6, 0, 98]]
[158, [12, 2, 0, 6, 0, 64]]
[159, [12, 2, 0, 51, 0, 48]]
[160, [8, 2, 0, 96, 0, 32]]
[161, [12, 2, 0, 126, 0, 16]]
[162, [12, 2, 0, 171, 0, 0]]
[163, [24, 18, 16, 27, 144, 0]]
[164, [14, 4, 2, 72, 114, 0]]
[165, [12, 2, 0, 87, 84, 12]]
[166, [8, 2, 0, 132, 54, 26]]
