SimulationV010.py[0, [0, 10, 10, 0, 0, 0]]
[1, [0, 20, 20, 0, 0, 0]]
[2, [28, 30, 30, 0, 0, 0]]
[3, [28, 40, 40, 0, 0, 0]]
[4, [28, 50, 50, 0, 0, 0]]
[5, [56, 60, 60, 0, 0, 0]]
[6, [56, 70, 70, 0, 0, 0]]
[7, [56, 80, 80, 0, 0, 0]]
[8, [84, 90, 90, 0, 0, 0]]
[9, [84, 100, 100, 0, 0, 0]]
[10, [84, 110, 110, 0, 0, 0]]
[11, [112, 120, 120, 0, 0, 0]]
[12, [112, 130, 130, 0, 0, 0]]
[13, [112, 140, 140, 0, 0, 0]]
[14, [140, 150, 150, 0, 0, 0]]
[15, [140, 160, 160, 0, 0, 0]]
[16, [140, 170, 170, 0, 0, 0]]
[17, [168, 180, 180, 0, 0, 0]]
[18, [168, 190, 190, 0, 0, 0]]
[19, [168, 200, 200, 165, 0, 0]]
[20, [196, 210, 210, 21, 144, 0]]
[21, [196, 220, 220, 21, 135, 9]]
[22, [186, 220, 220, 21, 126, 8]]
[23, [204, 220, 220, 21, 117, 7]]
[24, [194, 220, 220, 21, 108, 6]]
[25, [184, 220, 220, 21, 99, 5]]
[26, [202, 220, 220, 21, 90, 4]]
[27, [192, 220, 220, 21, 81, 3]]
[28, [182, 220, 220, 21, 72, 2]]
[29, [200, 220, 220, 21, 63, 1]]
[30, [190, 220, 220, 21, 54, 0]]
[31, [190, 230, 230, 21, 45, 9]]
[32, [208, 230, 230, 21, 36, 8]]
[33, [198, 230, 230, 21, 27, 7]]
[34, [188, 230, 230, 21, 18, 6]]
[35, [206, 230, 230, 21, 9, 5]]
[36, [196, 230, 230, 36, 0, 4]]
[37, [196, 240, 240, 36, 0, 4]]
[38, [224, 250, 250, 36, 0, 4]]
[39, [224, 260, 260, 186, 0, 4]]
[40, [224, 270, 270, 42, 144, 4]]
[41, [242, 270, 270, 42, 135, 3]]
[42, [232, 270, 270, 42, 126, 2]]
[43, [222, 270, 270, 42, 117, 1]]
[44, [240, 270, 270, 42, 108, 0]]
[45, [240, 280, 280, 42, 99, 9]]
[46, [230, 280, 280, 42, 90, 8]]
[47, [248, 280, 280, 42, 81, 7]]
[48, [238, 280, 280, 42, 72, 6]]
[49, [228, 280, 280, 42, 63, 5]]
[50, [246, 280, 280, 42, 54, 4]]
[51, [236, 280, 280, 42, 45, 3]]
[52, [226, 280, 280, 42, 36, 2]]
[53, [244, 280, 280, 42, 27, 1]]
[54, [234, 280, 280, 42, 18, 0]]
[55, [234, 290, 290, 42, 9, 9]]
[56, [252, 290, 290, 72, 0, 8]]
[57, [252, 300, 300, 72, 0, 8]]
[58, [252, 310, 310, 72, 0, 8]]
[59, [280, 320, 320, 222, 0, 8]]
[60, [280, 330, 330, 78, 144, 8]]
[61, [270, 330, 330, 78, 135, 7]]
[62, [288, 330, 330, 78, 126, 6]]
[63, [278, 330, 330, 78, 117, 5]]
[64, [268, 330, 330, 78, 108, 4]]
[65, [286, 330, 330, 78, 99, 3]]
[66, [276, 330, 330, 78, 90, 2]]
[67, [266, 330, 330, 78, 81, 1]]
[68, [284, 330, 330, 78, 72, 0]]
[69, [284, 340, 340, 78, 63, 9]]
[70, [274, 340, 340, 78, 54, 8]]
[71, [292, 340, 340, 78, 45, 7]]
[72, [282, 340, 340, 78, 36, 6]]
[73, [272, 340, 340, 78, 27, 5]]
[74, [290, 340, 340, 78, 18, 4]]
[75, [280, 340, 340, 78, 9, 3]]
[76, [270, 340, 340, 108, 0, 2]]
[77, [298, 350, 350, 108, 0, 2]]
[78, [298, 360, 360, 108, 0, 2]]
[79, [298, 370, 370, 258, 0, 2]]
[80, [326, 380, 380, 114, 144, 2]]
[81, [316, 380, 380, 114, 135, 1]]
[82, [306, 380, 380, 114, 126, 0]]
[83, [334, 390, 390, 114, 117, 9]]
[84, [324, 390, 390, 114, 108, 8]]
[85, [314, 390, 390, 114, 99, 7]]
[86, [332, 390, 390, 114, 90, 6]]
[87, [322, 390, 390, 114, 81, 5]]
[88, [312, 390, 390, 114, 72, 4]]
[89, [330, 390, 390, 114, 63, 3]]
[90, [320, 390, 390, 114, 54, 2]]
[91, [310, 390, 390, 114, 45, 1]]
[92, [328, 390, 390, 114, 36, 0]]
[93, [328, 400, 400, 114, 27, 9]]
[94, [318, 400, 400, 114, 18, 8]]
[95, [336, 400, 400, 114, 9, 7]]
[96, [326, 400, 400, 144, 0, 6]]
[97, [326, 410, 410, 0, 144, 6]]
[98, [344, 410, 410, 0, 135, 5]]
