SimulationV06.py[0, [0, 16, 16, 0, 0, 0]]
[1, [0, 32, 32, 0, 0, 0]]
[2, [48, 48, 48, 0, 0, 0]]
[3, [48, 64, 64, 0, 0, 0]]
[4, [48, 80, 80, 0, 0, 0]]
[5, [96, 96, 96, 0, 0, 0]]
[6, [96, 112, 112, 0, 0, 0]]
[7, [96, 128, 128, 0, 0, 0]]
[8, [144, 144, 144, 0, 0, 0]]
[9, [144, 160, 160, 0, 0, 0]]
[10, [144, 176, 176, 0, 0, 0]]
[11, [192, 192, 192, 0, 0, 0]]
[12, [192, 208, 208, 0, 0, 0]]
[13, [192, 224, 224, 0, 0, 0]]
[14, [240, 240, 240, 0, 0, 0]]
[15, [240, 256, 256, 0, 0, 0]]
[16, [240, 272, 272, 0, 0, 0]]
[17, [288, 288, 288, 0, 0, 0]]
[18, [288, 304, 304, 0, 0, 0]]
[19, [288, 320, 320, 315, 0, 0]]
[20, [336, 336, 336, 171, 144, 0]]
[21, [306, 322, 322, 27, 258, 0]]
[22, [276, 308, 308, 27, 228, 0]]
[23, [294, 294, 294, 27, 198, 0]]
[24, [264, 280, 280, 42, 168, 0]]
[25, [234, 266, 266, 42, 138, 0]]
[26, [252, 252, 252, 42, 108, 0]]
[27, [222, 238, 238, 42, 78, 0]]
[28, [192, 224, 224, 42, 48, 0]]
[29, [210, 210, 210, 42, 18, 0]]
[30, [200, 216, 216, 42, 0, 8]]
[31, [200, 232, 232, 42, 0, 8]]
[32, [248, 248, 248, 42, 0, 8]]
[33, [248, 264, 264, 42, 0, 8]]
[34, [248, 280, 280, 42, 0, 8]]
[35, [296, 296, 296, 42, 0, 8]]
[36, [296, 312, 312, 42, 0, 8]]
[37, [296, 328, 328, 42, 0, 8]]
[38, [344, 344, 344, 42, 0, 8]]
[39, [344, 360, 360, 327, 0, 8]]
[40, [344, 376, 376, 183, 144, 8]]
[41, [362, 362, 362, 39, 258, 8]]
[42, [332, 348, 348, 39, 228, 8]]
[43, [302, 334, 334, 39, 198, 8]]
[44, [320, 320, 320, 54, 168, 8]]
[45, [290, 306, 306, 54, 138, 8]]
[46, [260, 292, 292, 54, 108, 8]]
[47, [278, 278, 278, 54, 78, 8]]
[48, [248, 264, 264, 54, 48, 8]]
[49, [218, 250, 250, 54, 18, 8]]
[50, [246, 246, 246, 54, 0, 6]]
[51, [246, 262, 262, 54, 0, 6]]
[52, [246, 278, 278, 54, 0, 6]]
[53, [294, 294, 294, 54, 0, 6]]
[54, [294, 310, 310, 54, 0, 6]]
[55, [294, 326, 326, 54, 0, 6]]
[56, [342, 342, 342, 54, 0, 6]]
[57, [342, 358, 358, 54, 0, 6]]
[58, [342, 374, 374, 54, 0, 6]]
[59, [390, 390, 390, 309, 0, 6]]
[60, [390, 406, 406, 165, 144, 6]]
[61, [360, 392, 392, 21, 258, 6]]
[62, [378, 378, 378, 21, 228, 6]]
[63, [348, 364, 364, 21, 198, 6]]
[64, [318, 350, 350, 36, 168, 6]]
[65, [336, 336, 336, 36, 138, 6]]
[66, [306, 322, 322, 51, 108, 6]]
[67, [276, 308, 308, 51, 78, 6]]
[68, [294, 294, 294, 51, 48, 6]]
[69, [264, 280, 280, 66, 18, 6]]
[70, [244, 276, 276, 66, 0, 4]]
[71, [292, 292, 292, 81, 0, 4]]
[72, [292, 308, 308, 96, 0, 4]]
[73, [292, 324, 324, 96, 0, 4]]
[74, [340, 340, 340, 96, 0, 4]]
[75, [340, 356, 356, 96, 0, 4]]
[76, [340, 372, 372, 96, 0, 4]]
[77, [388, 388, 388, 96, 0, 4]]
[78, [388, 404, 404, 96, 0, 4]]
[79, [388, 420, 420, 336, 0, 4]]
[80, [436, 436, 436, 192, 144, 4]]
[81, [406, 422, 422, 48, 258, 4]]
[82, [376, 408, 408, 48, 228, 4]]
[83, [394, 394, 394, 48, 198, 4]]
[84, [364, 380, 380, 63, 168, 4]]
[85, [334, 366, 366, 78, 138, 4]]
[86, [352, 352, 352, 93, 108, 4]]
[87, [322, 338, 338, 93, 78, 4]]
[88, [292, 324, 324, 93, 48, 4]]
[89, [310, 310, 310, 108, 18, 4]]
[90, [290, 306, 306, 108, 0, 2]]
[91, [290, 322, 322, 108, 0, 2]]
[92, [338, 338, 338, 123, 0, 2]]
[93, [338, 354, 354, 123, 0, 2]]
[94, [338, 370, 370, 123, 0, 2]]
[95, [386, 386, 386, 123, 0, 2]]
[96, [386, 402, 402, 123, 0, 2]]
[97, [386, 418, 418, 138, 0, 2]]
[98, [434, 434, 434, 138, 0, 2]]
[99, [434, 450, 450, 378, 0, 2]]
[100, [434, 466, 466, 234, 144, 2]]
[101, [452, 452, 452, 90, 258, 2]]
[102, [422, 438, 438, 90, 228, 2]]
[103, [392, 424, 424, 90, 198, 2]]
[104, [410, 410, 410, 105, 168, 2]]
[105, [380, 396, 396, 120, 138, 2]]
[106, [350, 382, 382, 135, 108, 2]]
[107, [368, 368, 368, 135, 78, 2]]
[108, [338, 354, 354, 135, 48, 2]]
[109, [308, 340, 340, 150, 18, 2]]
[110, [336, 336, 336, 6, 144, 0]]
[111, [306, 322, 322, 6, 114, 0]]
[112, [276, 308, 308, 21, 84, 0]]
[113, [294, 294, 294, 21, 54, 0]]
[114, [264, 280, 280, 21, 24, 0]]
[115, [244, 276, 276, 21, 0, 4]]
[116, [292, 292, 292, 21, 0, 4]]
[117, [292, 308, 308, 36, 0, 4]]
[118, [292, 324, 324, 36, 0, 4]]
[119, [340, 340, 340, 276, 0, 4]]
[120, [340, 356, 356, 132, 144, 4]]
[121, [310, 342, 342, 132, 114, 4]]
[122, [328, 328, 328, 132, 84, 4]]
[123, [298, 314, 314, 132, 54, 4]]
[124, [268, 300, 300, 147, 24, 4]]
[125, [316, 316, 316, 18, 144, 28]]
[126, [306, 322, 322, 33, 114, 48]]
[127, [306, 338, 338, 33, 84, 78]]
[128, [354, 354, 354, 33, 54, 108]]
[129, [354, 370, 370, 48, 24, 138]]
[130, [354, 386, 386, 48, 0, 162]]
[131, [392, 392, 392, 48, 0, 152]]
[132, [392, 408, 408, 63, 0, 152]]
[133, [392, 424, 424, 63, 0, 152]]
[134, [430, 430, 430, 63, 0, 142]]
[135, [420, 436, 436, 63, 0, 132]]
[136, [420, 452, 452, 63, 0, 132]]
[137, [458, 458, 458, 63, 0, 122]]
[138, [448, 464, 464, 63, 0, 112]]
[139, [438, 470, 470, 303, 0, 102]]
[140, [466, 466, 466, 159, 144, 82]]
[141, [466, 482, 482, 15, 258, 112]]
[142, [426, 458, 458, 15, 228, 102]]
[143, [474, 474, 474, 15, 198, 132]]
[144, [454, 470, 470, 30, 168, 142]]
[145, [434, 466, 466, 45, 138, 152]]
[146, [482, 482, 482, 60, 108, 182]]
[147, [482, 498, 498, 60, 78, 212]]
[148, [432, 464, 464, 75, 48, 192]]
[149, [470, 470, 470, 90, 18, 212]]
[150, [410, 426, 426, 90, 0, 170]]
[151, [380, 412, 412, 90, 0, 140]]
[152, [388, 388, 388, 105, 0, 100]]
[153, [338, 354, 354, 105, 0, 50]]
[154, [308, 340, 340, 105, 0, 20]]
[155, [336, 336, 336, 105, 0, 0]]
[156, [336, 352, 352, 105, 0, 0]]
[157, [336, 368, 368, 105, 0, 0]]
[158, [384, 384, 384, 105, 0, 0]]
[159, [384, 400, 400, 345, 0, 0]]
[160, [384, 416, 416, 201, 144, 0]]
[161, [402, 402, 402, 57, 258, 0]]
