SimulationV010.py[0, [0, 16, 16, 0, 0, 0]]
[1, [0, 32, 32, 0, 0, 0]]
[2, [48, 48, 48, 0, 0, 0]]
[3, [48, 64, 64, 0, 0, 0]]
[4, [48, 80, 80, 0, 0, 0]]
[5, [96, 96, 96, 0, 0, 0]]
[6, [96, 112, 112, 0, 0, 0]]
[7, [96, 128, 128, 0, 0, 0]]
[8, [144, 144, 144, 0, 0, 0]]
[9, [144, 160, 160, 0, 0, 0]]
[10, [144, 176, 176, 0, 0, 0]]
[11, [192, 192, 192, 0, 0, 0]]
[12, [192, 198, 198, 0, 0, 0]]
[14, [196, 198, 198, 0, 0, 0]]
[19, [196, 198, 198, 195, 0, 0]]
[20, [196, 198, 198, 186, 144, 0]]
[21, [166, 168, 168, 42, 111, 3]]
[22, [168, 154, 154, 42, 78, 6]]
[23, [150, 140, 140, 42, 189, 9]]
[24, [114, 116, 116, 42, 156, 2]]
[25, [116, 102, 102, 42, 123, 5]]
[26, [98, 88, 88, 42, 90, 8]]
[27, [62, 64, 64, 42, 57, 1]]
[28, [64, 50, 50, 42, 24, 4]]
[29, [56, 46, 46, 42, 0, 8]]
[30, [60, 62, 62, 42, 0, 8]]
[31, [92, 78, 78, 42, 0, 8]]
[32, [104, 94, 94, 42, 0, 8]]
[33, [108, 110, 110, 42, 0, 8]]
[34, [140, 126, 126, 42, 0, 8]]
[35, [152, 142, 142, 42, 0, 8]]
[36, [156, 158, 158, 42, 0, 8]]
[37, [188, 174, 174, 42, 0, 8]]
[38, [196, 190, 190, 42, 0, 8]]
[39, [196, 198, 198, 192, 0, 8]]
[40, [196, 198, 198, 93, 144, 8]]
[41, [156, 158, 158, 198, 111, 1]]
[42, [134, 144, 144, 84, 78, 4]]
[43, [136, 130, 130, 84, 189, 7]]
[44, [104, 106, 106, 84, 156, 0]]
[45, [82, 92, 92, 84, 123, 3]]
[46, [84, 78, 78, 84, 90, 6]]
[47, [62, 64, 64, 84, 57, 9]]
[48, [30, 40, 40, 84, 24, 2]]
[49, [42, 36, 36, 84, 0, 6]]
[50, [50, 52, 52, 84, 0, 6]]
[51, [58, 68, 68, 84, 0, 6]]
[52, [90, 84, 84, 84, 0, 6]]
[53, [98, 100, 100, 84, 0, 6]]
[54, [106, 116, 116, 84, 0, 6]]
[55, [138, 132, 132, 84, 0, 6]]
[56, [146, 148, 148, 84, 0, 6]]
[57, [154, 164, 164, 84, 0, 6]]
[58, [186, 180, 180, 84, 0, 6]]
[59, [194, 196, 196, 189, 0, 6]]
[60, [198, 198, 198, 90, 144, 6]]
[61, [168, 168, 168, 135, 111, 9]]
[62, [132, 144, 144, 195, 78, 2]]
[63, [134, 130, 130, 96, 189, 5]]
[64, [116, 116, 116, 126, 156, 8]]
[65, [80, 92, 92, 126, 123, 1]]
[66, [82, 78, 78, 126, 90, 4]]
[67, [64, 64, 64, 126, 57, 7]]
[68, [28, 40, 40, 126, 24, 0]]
[69, [40, 36, 36, 126, 0, 4]]
[70, [52, 52, 52, 126, 0, 4]]
[71, [56, 68, 68, 126, 0, 4]]
[72, [88, 84, 84, 126, 0, 4]]
[73, [100, 100, 100, 126, 0, 4]]
[74, [104, 116, 116, 126, 0, 4]]
[75, [136, 132, 132, 126, 0, 4]]
[76, [148, 148, 148, 126, 0, 4]]
[77, [152, 164, 164, 126, 0, 4]]
[78, [184, 180, 180, 126, 0, 4]]
[79, [196, 196, 196, 186, 0, 4]]
[80, [196, 198, 198, 87, 144, 4]]
[81, [166, 168, 168, 117, 111, 7]]
[82, [126, 144, 144, 162, 78, 0]]
[83, [132, 130, 130, 78, 189, 3]]
[84, [114, 116, 116, 123, 156, 6]]
[85, [84, 102, 102, 153, 123, 9]]
[86, [80, 78, 78, 9, 90, 2]]
[87, [62, 64, 64, 9, 57, 5]]
[88, [32, 50, 50, 24, 168, 8]]
[89, [28, 26, 26, 24, 135, 1]]
[90, [10, 12, 12, 24, 102, 4]]
[91, [0, 18, 18, 24, 69, 27]]
[92, [6, 4, 4, 24, 36, 30]]
[93, [8, 10, 10, 24, 3, 53]]
[94, [8, 26, 26, 24, 0, 56]]
[95, [4, 2, 2, 24, 0, 16]]
[96, [6, 8, 8, 24, 0, 6]]
[97, [6, 24, 24, 24, 0, 6]]
[98, [42, 40, 40, 24, 0, 6]]
[99, [54, 56, 56, 84, 0, 6]]
[100, [54, 72, 72, 129, 0, 6]]
[101, [90, 88, 88, 159, 0, 6]]
[102, [102, 104, 104, 60, 144, 6]]
[103, [72, 90, 90, 120, 111, 9]]
[104, [68, 66, 66, 165, 78, 2]]
[105, [50, 52, 52, 51, 189, 5]]
[106, [20, 38, 38, 51, 156, 8]]
[107, [16, 14, 14, 51, 123, 1]]
[108, [8, 10, 10, 66, 90, 14]]
[109, [8, 26, 26, 66, 57, 47]]
[110, [4, 2, 2, 66, 24, 40]]
[111, [6, 8, 8, 66, 0, 54]]
[112, [6, 24, 24, 66, 0, 54]]
[113, [2, 0, 0, 66, 0, 14]]
[114, [4, 6, 6, 66, 0, 4]]
[115, [4, 22, 22, 66, 0, 4]]
[116, [40, 38, 38, 66, 0, 4]]
[117, [52, 54, 54, 66, 0, 4]]
[118, [52, 70, 70, 66, 0, 4]]
[119, [88, 86, 86, 126, 0, 4]]
[120, [100, 102, 102, 171, 0, 4]]
[121, [100, 118, 118, 57, 144, 4]]
[122, [106, 104, 104, 102, 111, 7]]
[123, [78, 80, 80, 162, 78, 0]]
[124, [48, 66, 66, 63, 189, 3]]
[125, [54, 52, 52, 93, 156, 6]]
[126, [66, 68, 68, 93, 123, 39]]
[127, [66, 84, 84, 93, 90, 72]]
[128, [82, 80, 80, 108, 57, 85]]
[129, [84, 86, 86, 108, 24, 108]]
[130, [84, 102, 102, 108, 0, 132]]
[131, [110, 108, 108, 108, 0, 122]]
[132, [102, 104, 104, 108, 0, 102]]
[133, [102, 120, 120, 108, 0, 102]]
[134, [118, 116, 116, 108, 0, 82]]
[135, [120, 122, 122, 108, 0, 72]]
[136, [120, 138, 138, 108, 0, 72]]
[137, [156, 154, 154, 108, 0, 72]]
[138, [138, 140, 140, 108, 0, 42]]
[139, [118, 136, 136, 168, 0, 22]]
[140, [134, 132, 132, 69, 144, 2]]
[141, [116, 118, 118, 99, 111, 5]]
[142, [86, 104, 104, 144, 78, 8]]
[143, [112, 110, 110, 60, 189, 31]]
[144, [94, 96, 96, 105, 156, 34]]
[145, [84, 102, 102, 135, 123, 57]]
[146, [110, 108, 108, 135, 90, 80]]
[147, [92, 94, 94, 135, 57, 83]]
[148, [92, 110, 110, 150, 24, 116]]
[149, [98, 96, 96, 6, 144, 110]]
[150, [30, 32, 32, 6, 111, 63]]
[151, [0, 18, 18, 6, 78, 66]]
[152, [6, 4, 4, 6, 45, 69]]
[153, [8, 10, 10, 6, 12, 92]]
[154, [8, 26, 26, 6, 0, 104]]
[155, [4, 2, 2, 6, 0, 64]]
[156, [6, 8, 8, 6, 0, 54]]
[157, [6, 24, 24, 6, 0, 54]]
[158, [2, 0, 0, 6, 0, 14]]
[159, [4, 6, 6, 66, 0, 4]]
[160, [4, 22, 22, 111, 0, 4]]
[161, [40, 38, 38, 141, 0, 4]]
[162, [52, 54, 54, 186, 0, 4]]
[163, [52, 70, 70, 42, 144, 4]]
[164, [58, 56, 56, 102, 111, 7]]
[165, [30, 32, 32, 147, 78, 0]]
[166, [0, 18, 18, 33, 189, 3]]
